50_50_outcome_id,50_50_outcome_name,bad_behaviour_card_id,bad_behaviour_card_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,"[77.1, 24.8]",,,,,,,,,,,,,,,,1.83675,,,,,,,,,,,,,,,,,,,,,,84c15729-7af1-4c2c-8064-00b096d5670f,31,,,"[72.0, 28.1]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20019.0,Thomas Hitzlsperger,13.0,Right Center Midfield,3,59,Aston Villa,"['055910a4-e4a6-4285-b6b6-242b13932cd7', 'a2d4c2f7-b8df-4378-a603-9f4266a22731', 'fad7b296-e28b-4bf5-9dab-02e8d3d6aa68']",26,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:26.804,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.548207,,,,,,,,,,,,,,,,,,,,,,055910a4-e4a6-4285-b6b6-242b13932cd7,32,,,"[41.8, 53.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,3,59,Aston Villa,['84c15729-7af1-4c2c-8064-00b096d5670f'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:28.054,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.584745,,,,,,,,,,,,,,,,,,,,,,a049e48e-727d-4510-b50b-45c3bbadb6bc,33,,,"[46.3, 55.5]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,3,59,Aston Villa,"['2cefef95-3d5f-4097-80ce-1869dfb643be', 'a2d4c2f7-b8df-4378-a603-9f4266a22731']",28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:28.184,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,45b8009e-1d6f-4247-a1b9-079693bf1f24,34,,,"[43.0, 55.3]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,3,59,Aston Villa,"['2cefef95-3d5f-4097-80ce-1869dfb643be', 'a2d4c2f7-b8df-4378-a603-9f4266a22731']",28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:28.641,39,Dribbled Past,
,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,a2d4c2f7-b8df-4378-a603-9f4266a22731,35,,,"[77.1, 24.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20019.0,Thomas Hitzlsperger,13.0,Right Center Midfield,3,59,Aston Villa,"['45b8009e-1d6f-4247-a1b9-079693bf1f24', 'a049e48e-727d-4510-b50b-45c3bbadb6bc']",28,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:28.641,14,Dribble,True
,,,,,,,,"[88.2, 5.5]",,,,,,,,,,,,,,,,2.465598,,,,,,,,,,,,,,,,,,,,,,2cefef95-3d5f-4097-80ce-1869dfb643be,36,,,"[77.1, 24.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20019.0,Thomas Hitzlsperger,13.0,Right Center Midfield,3,59,Aston Villa,"['12157a00-a95c-4ce2-987d-d287119463de', '45b8009e-1d6f-4247-a1b9-079693bf1f24', 'a049e48e-727d-4510-b50b-45c3bbadb6bc', 'a2d4c2f7-b8df-4378-a603-9f4266a22731']",28,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:28.641,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,12157a00-a95c-4ce2-987d-d287119463de,37,,,"[88.2, 5.5]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20019.0,Thomas Hitzlsperger,13.0,Right Center Midfield,3,59,Aston Villa,['9e45ceb7-d58f-485c-833e-20c304e0f76f'],31,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:31.107,3,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,,,,,9e45ceb7-d58f-485c-833e-20c304e0f76f,38,,,"[31.9, 74.6]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,3,59,Aston Villa,['12157a00-a95c-4ce2-987d-d287119463de'],31,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:31.107,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,,1.191424,,,,,,,,,,,,,,,,,,,,,,02fb5201-f522-4b22-a392-f95f54e48ed4,39,,,"[88.2, 0.1]",0,,True,,,2.3444302,,,,,,,"[79.8, 8.7]",2.0,Low Pass,,12.021647,,,,,3633.0,Gareth Barry,,,,,67.0,Throw-in,1,4,From Throw In,40359.0,Jlloyd Tafari Samuel,6.0,Left Back,4,59,Aston Villa,['997bd3ac-e11d-4989-8f93-49f7d19c5513'],35,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:35.892,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997bd3ac-e11d-4989-8f93-49f7d19c5513,40,,,"[79.8, 8.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,3633.0,Gareth Barry,16.0,Left Midfield,4,59,Aston Villa,['02fb5201-f522-4b22-a392-f95f54e48ed4'],37,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:37.084,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3.069977,,,,,,,,,,,,,,,,,,,,,,74dc23b2-5b21-4a62-ad3f-fc8c092cf4f2,41,,,"[79.8, 8.7]",0,,True,,,1.5757346,,40.0,Right Foot,,,,"[79.6, 49.2]",3.0,High Pass,,40.500492,,9.0,Incomplete,,,,,True,,,,,1,4,From Throw In,3633.0,Gareth Barry,16.0,Left Midfield,4,59,Aston Villa,['4438f2f2-52fb-4adf-b86d-4504e40dcd41'],37,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:37.216,30,Pass,
,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,4438f2f2-52fb-4adf-b86d-4504e40dcd41,42,,,"[40.5, 30.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,4,59,Aston Villa,['74dc23b2-5b21-4a62-ad3f-fc8c092cf4f2'],40,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:40.286,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,33914f06-db7d-4ae3-81f9-f3a6c2f3b1d9,43,,,"[75.2, 75.5]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40363.0,Lee Hendrie,12.0,Right Midfield,4,59,Aston Villa,,42,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:42.280,2,Ball Recovery,
,,,,,,,,"[70.9, 78.3]",,,,,,,,,,,,,,,,2.668332,,,,,,,,,,,,,,,,,,,,,,d69e3781-d052-4c53-af9c-a25954ce2c13,44,,,"[75.2, 75.5]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40363.0,Lee Hendrie,12.0,Right Midfield,4,59,Aston Villa,"['2b2aa158-c662-44e6-a6f6-a6f885cbb244', '33914f06-db7d-4ae3-81f9-f3a6c2f3b1d9']",42,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:42.280,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,2.457448,,,,,,,,,,,,,,,,,,,,,,2b2aa158-c662-44e6-a6f6-a6f885cbb244,45,,,"[70.9, 78.3]",0,,,,,-0.54724354,,40.0,Right Foot,,,,"[98.8, 61.3]",3.0,High Pass,,32.67124,,9.0,Incomplete,,40362.0,Juan Pablo Ángel Arango,,,,,,,1,4,From Throw In,40363.0,Lee Hendrie,12.0,Right Midfield,4,59,Aston Villa,"['49a8c256-f698-42cf-96d2-bb210771bf15', '6fbd52c9-0fdd-46b4-adfe-e5d3d7d5dfde']",44,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:44.949,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fbd52c9-0fdd-46b4-adfe-e5d3d7d5dfde,46,,,"[102.5, 55.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40362.0,Juan Pablo Ángel Arango,24.0,Left Center Forward,4,59,Aston Villa,['2b2aa158-c662-44e6-a6f6-a6f885cbb244'],47,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:47.406,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.899445,,,,,,,,,,,,,,,,,,,,,,49a8c256-f698-42cf-96d2-bb210771bf15,47,,,"[21.3, 18.8]",0,,,,,-1.1383885,,37.0,Head,,,,"[28.5, 3.2]",3.0,High Pass,,17.181385,,,,,12529.0,Ashley Cole,,,,,66.0,Recovery,1,1,Regular Play,26194.0,Pascal Cygan,5.0,Left Center Back,5,1,Arsenal,"['2b2aa158-c662-44e6-a6f6-a6f885cbb244', '9ccca0ee-5127-40e2-addd-27cc9aa5045e']",47,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:47.406,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ccca0ee-5127-40e2-addd-27cc9aa5045e,48,,,"[28.5, 3.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,5,1,Arsenal,['49a8c256-f698-42cf-96d2-bb210771bf15'],49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:49.305,42,Ball Receipt*,
,,,,,,,,"[37.0, 1.1]",,,,,,,,,,,,,,,,2.82241,,,,,,,,,,,,,,,,,,,,,,912b3092-88ff-4c28-a3ec-f2d5980b1bf0,49,,,"[28.5, 3.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,5,1,Arsenal,"['150db54a-53d1-4941-8788-f9b454f6d679', '9ccca0ee-5127-40e2-addd-27cc9aa5045e', 'd5ce2fd9-cb21-471c-b6d7-15923b1d2737']",49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:49.305,43,Carry,True
,,,,,,,,,,,,,,,True,,,,,,,,,2.009427,,,,,,,,,,,,,,,,,,,,,,d5ce2fd9-cb21-471c-b6d7-15923b1d2737,50,,,"[94.2, 77.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40361.0,Mark Anthony Delaney,2.0,Right Back,5,1,Arsenal,['912b3092-88ff-4c28-a3ec-f2d5980b1bf0'],50,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:50.007,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,1.40657,,,,,,,,,,,,,,,,,,,,,,150db54a-53d1-4941-8788-f9b454f6d679,51,,,"[37.0, 1.1]",0,,,,,-3.0102773,,38.0,Left Foot,,,,"[31.7, 0.4]",1.0,Ground Pass,,5.3460264,,,,,19312.0,Robert Pirès ,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,5,1,Arsenal,['93e60443-713c-4d84-a236-8910bc43c47b'],52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:52.128,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93e60443-713c-4d84-a236-8910bc43c47b,52,,,"[31.7, 0.4]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,5,1,Arsenal,['150db54a-53d1-4941-8788-f9b454f6d679'],53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:53.534,42,Ball Receipt*,
,,,,,,,,"[30.6, 2.7]",,,,,,,,,,,,,,,,1.427258,,,,,,,,,,,,,,,,,,,,,,125fc4a1-6ffa-425e-8230-a569f1b1f4be,53,,,"[31.7, 0.4]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,5,1,Arsenal,"['633b2132-29e4-4c63-8407-40e9194fd558', '93e60443-713c-4d84-a236-8910bc43c47b', 'db248279-0689-48b6-8350-5f9f795620ac']",53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:53.534,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.826353,,,,,,,,,,,,,,,,,,,,,,db248279-0689-48b6-8350-5f9f795620ac,54,,,"[82.9, 79.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40363.0,Lee Hendrie,12.0,Right Midfield,5,1,Arsenal,"['125fc4a1-6ffa-425e-8230-a569f1b1f4be', '633b2132-29e4-4c63-8407-40e9194fd558']",54,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:54.353,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,1.219546,,,,,,,,,,,,,,,,,,,,,,633b2132-29e4-4c63-8407-40e9194fd558,55,,,"[30.6, 2.7]",0,,,,,0.5003543,,40.0,Right Foot,,,,"[58.4, 17.9]",2.0,Low Pass,,31.684065,,9.0,Incomplete,,,,,,,,,,1,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,5,1,Arsenal,"['331b68a6-0530-441f-878e-a30c38431fcb', 'db248279-0689-48b6-8350-5f9f795620ac']",54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:54.962,30,Pass,True
,,,,,,True,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,331b68a6-0530-441f-878e-a30c38431fcb,56,,,"[61.7, 62.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15761.0,Olof Mellberg,3.0,Right Center Back,5,1,Arsenal,['633b2132-29e4-4c63-8407-40e9194fd558'],56,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:56.181,2,Ball Recovery,
1.0,Lost,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,c1bd00d2-3307-423e-8f8a-acba8fc2db16,57,,,"[64.0, 22.3]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,24971.0,Nwankwo Christian Kanu,22.0,Right Center Forward,5,1,Arsenal,"['47b5811c-893d-4eb3-99f8-5540de0e468d', 'e42a12e2-7f1f-439f-be86-0a439c343662']",57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:57.219,33,50/50,True
4.0,Won,,,,,,,,,,,,,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,47b5811c-893d-4eb3-99f8-5540de0e468d,58,,,"[56.1, 57.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15761.0,Olof Mellberg,3.0,Right Center Back,6,59,Aston Villa,['c1bd00d2-3307-423e-8f8a-acba8fc2db16'],57,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:57.219,33,50/50,True
,,,,,,,,"[56.4, 38.0]",,,,,,,,,,,,,,,,3.723641,,,,,,,,,,,,,,,,,,,,,,e42a12e2-7f1f-439f-be86-0a439c343662,59,,,"[56.1, 57.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15761.0,Olof Mellberg,3.0,Right Center Back,6,59,Aston Villa,"['47b5811c-893d-4eb3-99f8-5540de0e468d', '6f9a6d23-28f2-4745-8dd9-5e09228afb3d', 'c1bd00d2-3307-423e-8f8a-acba8fc2db16']",57,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:00:57.219,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,2.114819,,,,,,,,,,,,,,,,,,,,,,6f9a6d23-28f2-4745-8dd9-5e09228afb3d,60,,,"[56.4, 38.0]",1,,,,,-1.9246719,,40.0,Right Foot,,,,"[50.6, 22.3]",1.0,Ground Pass,,16.737085,,,,,40359.0,Jlloyd Tafari Samuel,,,,,,,1,1,Regular Play,15761.0,Olof Mellberg,3.0,Right Center Back,6,59,Aston Villa,['7b1bc81a-5d21-4b28-83c7-ee43793f723f'],0,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:01:00.943,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b1bc81a-5d21-4b28-83c7-ee43793f723f,61,,,"[50.6, 22.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40359.0,Jlloyd Tafari Samuel,6.0,Left Back,6,59,Aston Villa,['6f9a6d23-28f2-4745-8dd9-5e09228afb3d'],3,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:01:03.058,42,Ball Receipt*,
,,,,,,,,"[53.6, 17.2]",,,,,,,,,,,,,,,,1.31989,,,,,,,,,,,,,,,,,,,,,,2dc438e7-87f9-4b17-8178-b50dc19f952f,62,,,"[50.6, 22.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40359.0,Jlloyd Tafari Samuel,6.0,Left Back,6,59,Aston Villa,"['71d1cd70-c288-4f4b-b4f2-36c37fc70312', '7b1bc81a-5d21-4b28-83c7-ee43793f723f']",3,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:01:03.058,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.818585,,,,,,,,,,,,,,,,,,,,,,71d1cd70-c288-4f4b-b4f2-36c37fc70312,63,,,"[53.6, 17.2]",1,,,,,-0.11337313,,38.0,Left Foot,,,,"[73.8, 14.9]",3.0,High Pass,,20.330519,,9.0,Incomplete,,3633.0,Gareth Barry,,,,,,,1,1,Regular Play,40359.0,Jlloyd Tafari Samuel,6.0,Left Back,6,59,Aston Villa,"['a0e714fa-a016-475a-bca2-c7e885222d69', 'fb4060d8-f4f2-4e2e-aa5f-542ce2f8b32a']",4,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:01:04.378,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb4060d8-f4f2-4e2e-aa5f-542ce2f8b32a,64,,,"[70.9, 12.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,3633.0,Gareth Barry,16.0,Left Midfield,6,59,Aston Villa,['71d1cd70-c288-4f4b-b4f2-36c37fc70312'],5,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:01:05.196,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2.170459,,,,,,,,,,,,,,,,,,,,,,a0e714fa-a016-475a-bca2-c7e885222d69,65,,,"[46.3, 65.2]",1,,,,,-0.36096942,,37.0,Head,,,,"[71.2, 55.8]",3.0,High Pass,,26.615221,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,66.0,Recovery,1,1,Regular Play,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,6,59,Aston Villa,"['417b70f4-8b71-4f15-b56a-87d120f48bf0', '71d1cd70-c288-4f4b-b4f2-36c37fc70312', 'a526b528-4c59-430f-80e0-453e538e8d9e']",5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:05.196,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417b70f4-8b71-4f15-b56a-87d120f48bf0,66,,,"[63.1, 52.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,6,59,Aston Villa,['a0e714fa-a016-475a-bca2-c7e885222d69'],7,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:07.367,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3.611969,,,,,,,,,,,,,,,,,,,,,,a526b528-4c59-430f-80e0-453e538e8d9e,67,,,"[48.9, 24.3]",1,,,,,-0.40024066,,37.0,Head,,,,"[87.9, 7.8]",3.0,High Pass,,42.346783,,9.0,Incomplete,,20180.0,Marcus Allbäck,,,,,66.0,Recovery,1,1,Regular Play,24763.0,Ronny Johnsen,5.0,Left Center Back,6,59,Aston Villa,"['764e933e-8b6b-40d0-9112-f7c1a85df0d4', 'a0e714fa-a016-475a-bca2-c7e885222d69', 'bdd1748b-b7e7-4170-9983-5dbd6a640983']",7,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:01:07.367,30,Pass,
,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764e933e-8b6b-40d0-9112-f7c1a85df0d4,68,,,"[85.2, 10.8]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,20180.0,Marcus Allbäck,22.0,Right Center Forward,6,59,Aston Villa,['a526b528-4c59-430f-80e0-453e538e8d9e'],10,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:01:10.979,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.783387,,,,,,,,,,,,,,,,,,,,,,bdd1748b-b7e7-4170-9983-5dbd6a640983,69,,,"[32.2, 72.3]",1,,,,,-0.9364135,,37.0,Head,,,,"[40.0, 61.7]",3.0,High Pass,,13.160547,,9.0,Incomplete,,,,,,,,66.0,Recovery,1,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,6,59,Aston Villa,"['a526b528-4c59-430f-80e0-453e538e8d9e', 'b58a8a27-e3e7-4b50-b434-4456207769df']",10,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:10.979,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,b58a8a27-e3e7-4b50-b434-4456207769df,70,,,"[80.1, 18.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,4394.0,Peter Whittingham,15.0,Left Center Midfield,6,59,Aston Villa,['bdd1748b-b7e7-4170-9983-5dbd6a640983'],12,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:01:12.762,2,Ball Recovery,
,,,,,,,,"[89.3, 19.0]",,,,,,,,,,,,,,,,2.092582,,,,,,,,,,,,,,,,,,,,,,c36c17b4-063f-4cb5-b597-d04f726783ed,71,,,"[80.1, 18.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,4394.0,Peter Whittingham,15.0,Left Center Midfield,6,59,Aston Villa,"['4cc85c16-2073-4b4e-b017-68921e2dad88', 'b58a8a27-e3e7-4b50-b434-4456207769df', 'd21c34b4-b34f-4080-95c1-04c70cc3d326']",12,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:01:12.762,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.844547,,,,,,,,,,,,,,,,,,,,,,4cc85c16-2073-4b4e-b017-68921e2dad88,72,,,"[30.3, 61.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,6,59,Aston Villa,['c36c17b4-063f-4cb5-b597-d04f726783ed'],13,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:13.660,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,ede718fd-28c6-4560-8192-c9c9f3df7709,73,,,"[30.8, 61.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,6,59,Aston Villa,['d21c34b4-b34f-4080-95c1-04c70cc3d326'],14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:14.855,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,d21c34b4-b34f-4080-95c1-04c70cc3d326,74,,,"[89.3, 19.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,4394.0,Peter Whittingham,15.0,Left Center Midfield,6,59,Aston Villa,['ede718fd-28c6-4560-8192-c9c9f3df7709'],14,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:01:14.855,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,1.255031,,,,,,,,,,,,,,,,,,,,,,1018b007-6507-4496-9c1f-427e73791d0a,75,,,"[89.3, 21.8]",1,,,,,0.626921,,40.0,Right Foot,,,,"[114.7, 40.2]",3.0,High Pass,,31.364311,,9.0,Incomplete,,,,,,,,62.0,Free Kick,1,3,From Free Kick,40363.0,Lee Hendrie,12.0,Right Midfield,7,59,Aston Villa,['ac28980f-9e61-48df-a38a-ad77827a2fb0'],51,,,,,,,,,,,,,,,,,,,,,,59,Aston Villa,00:01:51.364,30,Pass,
,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,ac28980f-9e61-48df-a38a-ad77827a2fb0,76,,,"[5.4, 39.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,7,59,Aston Villa,['1018b007-6507-4496-9c1f-427e73791d0a'],52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:52.619,9,Clearance,True
