ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_body_part_id,shot_body_part_name,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,1.1248,,,,,,,,,,,,,,,,,,d78d87f0-6506-4ea6-ab08-0057cb17f339,31,,,"[6.5, 5.6]",0,,,,,-0.5070985,,38.0,Left Foot,,,"[16.4, 0.1]",,3.0,High Pass,,11.325193,75.0,Out,,,,,,,,,,,,1,3,From Free Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,4,25,Southampton,,44,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:44.791,30,Pass,
,,,,,,,,,,,,,,,,,,,,2.105415,,,,,,,,,,,,,,,,,,d0d5c28b-c43e-4e18-aef1-07989e26968f,32,,,"[103.7, 80.0]",1,,,,,-1.3517954,,,,,,"[110.8, 48.1]",,3.0,High Pass,,32.680576,9.0,Incomplete,,40442.0,James Beattie,,,,,,,67.0,Throw-in,1,4,From Throw In,11009.0,Chris Baird,2.0,Right Back,5,25,Southampton,"['c9145fad-47cf-446e-8467-82285924f3bb', 'd2b3674c-3b8d-4bea-b06f-8c387b6bf8c0']",4,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:04.868,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9145fad-47cf-446e-8467-82285924f3bb,33,,,"[110.6, 48.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40442.0,James Beattie,22.0,Right Center Forward,5,25,Southampton,['d0d5c28b-c43e-4e18-aef1-07989e26968f'],6,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:06.973,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,0a2efe4f-5799-4b74-ac5c-b7b586c0d9fa,34,,,"[110.8, 48.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40442.0,James Beattie,22.0,Right Center Forward,5,25,Southampton,['d2b3674c-3b8d-4bea-b06f-8c387b6bf8c0'],6,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:06.973,4,Duel,True
,,,,,,True,37.0,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,d2b3674c-3b8d-4bea-b06f-8c387b6bf8c0,35,,,"[9.3, 32.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,5,25,Southampton,"['0a2efe4f-5799-4b74-ac5c-b7b586c0d9fa', 'd0d5c28b-c43e-4e18-aef1-07989e26968f']",6,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:06.973,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,2.178843,,,,,,,,,,,,,,,,,,ebb4adbb-435e-4269-b94d-0cab13a4a0d3,36,,,"[24.8, 14.2]",1,,,,,-0.011695373,,40.0,Right Foot,,,"[41.9, 14.0]",,2.0,Low Pass,,17.10117,9.0,Incomplete,,15042.0,Dennis Bergkamp,,,,,,,66.0,Recovery,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,5,25,Southampton,"['73db3576-65b2-40bc-ac93-37116ee73a31', '87a53afd-d3ba-47fb-8932-31b091e6fa9c']",8,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:08.894,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87a53afd-d3ba-47fb-8932-31b091e6fa9c,37,,,"[36.1, 10.8]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,5,25,Southampton,['ebb4adbb-435e-4269-b94d-0cab13a4a0d3'],11,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:11.073,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,73db3576-65b2-40bc-ac93-37116ee73a31,38,,,"[78.2, 66.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40441.0,Michael Lennart Svensson,3.0,Right Center Back,5,25,Southampton,['ebb4adbb-435e-4269-b94d-0cab13a4a0d3'],11,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:11.073,2,Ball Recovery,
,,,,,"[77.5, 63.7]",,,,,,,,,,,,,,,0.04729,,,,,,,,,,,,,,,,,,38c02aba-0ef8-4417-900d-46ad75581978,39,,,"[78.2, 66.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40441.0,Michael Lennart Svensson,3.0,Right Center Back,5,25,Southampton,"['62b98c0d-600a-4d8d-81bd-920c96bb466a', '73db3576-65b2-40bc-ac93-37116ee73a31', 'def231be-ada9-412b-969e-5e9c62aa7491']",11,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:11.073,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,def231be-ada9-412b-969e-5e9c62aa7491,40,,,"[42.6, 16.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,5,25,Southampton,"['38c02aba-0ef8-4417-900d-46ad75581978', '62b98c0d-600a-4d8d-81bd-920c96bb466a', 'fdd3a254-dd9f-4e86-90a7-bd20201b9762']",11,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:11.120,39,Dribbled Past,
,,,,,,,,,,,,,,8.0,Complete,,,,,0.0,,,,,,,,,,,,,,,,,,62b98c0d-600a-4d8d-81bd-920c96bb466a,41,,,"[77.5, 63.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40441.0,Michael Lennart Svensson,3.0,Right Center Back,5,25,Southampton,['def231be-ada9-412b-969e-5e9c62aa7491'],11,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:11.120,14,Dribble,True
,,,,,"[80.1, 62.2]",,,,,,,,,,,,,,,1.637771,,,,,,,,,,,,,,,,,,fdd3a254-dd9f-4e86-90a7-bd20201b9762,42,,,"[77.5, 63.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40441.0,Michael Lennart Svensson,3.0,Right Center Back,5,25,Southampton,"['62b98c0d-600a-4d8d-81bd-920c96bb466a', '675179a0-9cb2-493b-9c2e-82f99022af4d', 'def231be-ada9-412b-969e-5e9c62aa7491']",11,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:11.120,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.950429,,,,,,,,,,,,,,,,,,675179a0-9cb2-493b-9c2e-82f99022af4d,43,,,"[80.1, 62.2]",1,,,,,-0.79387254,,40.0,Right Foot,,,"[91.8, 50.3]",,3.0,High Pass,,16.68832,,,,40442.0,James Beattie,,,,,,,,,1,4,From Throw In,40441.0,Michael Lennart Svensson,3.0,Right Center Back,5,25,Southampton,['3ec90c2f-4343-4c86-8e46-04c758f6e307'],12,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:12.758,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ec90c2f-4343-4c86-8e46-04c758f6e307,44,,,"[91.8, 50.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40442.0,James Beattie,22.0,Right Center Forward,5,25,Southampton,['675179a0-9cb2-493b-9c2e-82f99022af4d'],13,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:13.708,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,2.455199,,,,,,,,,,,,,,,,,,f5bfc350-1245-4932-99f5-f7b48483cd6c,45,,,"[91.8, 50.9]",1,,,,,0.031904064,,37.0,Head,,,"[120.0, 51.8]",,2.0,Low Pass,,28.214357,75.0,Out,,40433.0,Kevin Phillips,,,,,,,,,1,4,From Throw In,40442.0,James Beattie,22.0,Right Center Forward,5,25,Southampton,['4cce53a2-72b5-46b4-827b-a01ca0b1a19b'],13,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:13.708,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cce53a2-72b5-46b4-827b-a01ca0b1a19b,46,,,"[104.3, 46.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40433.0,Kevin Phillips,24.0,Left Center Forward,5,25,Southampton,['f5bfc350-1245-4932-99f5-f7b48483cd6c'],16,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:16.164,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,2.679707,,,,,,,,,,,,,,,,,,f68f80c9-619d-49c4-981f-6406793b72b8,47,,,"[6.0, 36.0]",1,,True,,,0.41566187,,40.0,Right Foot,,,"[64.0, 61.6]",,3.0,High Pass,,63.398422,9.0,Incomplete,,,,,,,,,,63.0,Goal Kick,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,6,1,Arsenal,['2e9e3682-b6a0-45bc-a757-6ff149d69f29'],36,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:36.868,30,Pass,
,,,,,,,37.0,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2e9e3682-b6a0-45bc-a757-6ff149d69f29,48,,,"[56.1, 18.5]",1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40440.0,Léandre Griffit,16.0,Left Midfield,6,1,Arsenal,['f68f80c9-619d-49c4-981f-6406793b72b8'],39,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:39.548,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,1.374089,,,,,,,,,,,,,,,,,,a50b9130-8ccf-4115-9038-73c352aeebb4,49,,,"[45.6, 80.0]",1,,,,,-0.689539,,,,,,"[62.7, 65.9]",,2.0,Low Pass,,22.163483,,,,15754.0,Fredrik Ljungberg,,,,,,,67.0,Throw-in,1,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,7,1,Arsenal,['c789e952-f71e-4002-8071-09fbe8cd2545'],51,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:51.779,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c789e952-f71e-4002-8071-09fbe8cd2545,50,,,"[62.7, 65.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,7,1,Arsenal,['a50b9130-8ccf-4115-9038-73c352aeebb4'],53,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:53.153,42,Ball Receipt*,
,,,,,"[53.4, 64.0]",,,,,,,,,,,,,,,2.558161,,,,,,,,,,,,,,,,,,e001a9ec-f272-42f0-86a5-afa81451d42c,51,,,"[62.7, 65.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,7,1,Arsenal,"['0f1c0292-c25a-4764-a425-2d9fe4f56908', 'c789e952-f71e-4002-8071-09fbe8cd2545', 'f6e2c896-2d4e-4c06-873c-4290839cb70d']",53,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:53.153,43,Carry,True
,,,,,,,,,,,,,,,,,,,,2.27534,,,,,,,,,,,,,,,,,,f6e2c896-2d4e-4c06-873c-4290839cb70d,52,,,"[54.0, 15.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40435.0,Rory Delap,15.0,Left Center Midfield,7,1,Arsenal,['e001a9ec-f272-42f0-86a5-afa81451d42c'],53,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:01:53.300,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.941565,,,,,,,,,,,,,,,,,,0f1c0292-c25a-4764-a425-2d9fe4f56908,53,,,"[53.4, 64.0]",1,,,,,-1.9497052,,40.0,Right Foot,,,"[49.1, 53.2]",,1.0,Ground Pass,,11.624543,,,,24972.0,Ray Parlour,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,7,1,Arsenal,['d782d5d7-c458-4385-a6dd-b301471b1c4d'],55,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:55.711,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d782d5d7-c458-4385-a6dd-b301471b1c4d,54,,,"[49.1, 53.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,9.0,Right Defensive Midfield,7,1,Arsenal,['0f1c0292-c25a-4764-a425-2d9fe4f56908'],56,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:56.653,42,Ball Receipt*,
,,,,,"[49.5, 52.9]",,,,,,,,,,,,,,,0.543486,,,,,,,,,,,,,,,,,,119bae7e-6889-4574-bc65-01fff8b0355d,55,,,"[49.1, 53.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,9.0,Right Defensive Midfield,7,1,Arsenal,"['afe09621-8827-4c33-ab6c-dfb7cb89015d', 'd782d5d7-c458-4385-a6dd-b301471b1c4d']",56,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:56.653,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.852558,,,,,,,,,,,,,,,,,,afe09621-8827-4c33-ab6c-dfb7cb89015d,56,,,"[49.5, 52.9]",1,,,,,-1.4849861,,40.0,Right Foot,,,"[52.7, 15.7]",,2.0,Low Pass,,37.33738,,,,20302.0,Gaël Clichy,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,9.0,Right Defensive Midfield,7,1,Arsenal,['fca21951-80f0-452f-92a0-cfcc06475e2f'],57,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:57.196,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fca21951-80f0-452f-92a0-cfcc06475e2f,57,,,"[52.7, 15.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,7,1,Arsenal,['afe09621-8827-4c33-ab6c-dfb7cb89015d'],59,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:59.049,42,Ball Receipt*,
,,,,,"[52.7, 15.7]",,,,,,,,,,,,,,,0.850546,,,,,,,,,,,,,,,,,,3b4428fc-82d5-4226-900f-2c9ee6a396a9,58,,,"[52.7, 15.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,7,1,Arsenal,"['57b3c61a-fe5b-4fbd-b074-aba228dba8c0', 'fca21951-80f0-452f-92a0-cfcc06475e2f']",59,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:59.049,43,Carry,
,,,,,,,,,,,,,,,,,,,,0.863401,,,,,,,,,,,,,,,,,,57b3c61a-fe5b-4fbd-b074-aba228dba8c0,59,,,"[52.7, 15.7]",1,,,,,0.21979508,,38.0,Left Foot,,,"[71.5, 19.9]",,1.0,Ground Pass,,19.263437,,,,15515.0,Patrick Vieira,,,,,,,,,1,4,From Throw In,20302.0,Gaël Clichy,6.0,Left Back,7,1,Arsenal,['c9d77d48-4754-47c1-87d5-f1e0a305097f'],59,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:59.899,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9d77d48-4754-47c1-87d5-f1e0a305097f,60,,,"[71.5, 19.9]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,7,1,Arsenal,['57b3c61a-fe5b-4fbd-b074-aba228dba8c0'],0,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:00.763,42,Ball Receipt*,
,,,,,"[53.8, 20.1]",,,,,,,,,,,,,,,3.188604,,,,,,,,,,,,,,,,,,333d1620-aaf5-46ed-9bcd-827749c866ed,61,,,"[71.5, 19.9]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,7,1,Arsenal,"['03db673d-5909-4428-abd6-8f2c5df80fc5', '41aedca9-c08d-4386-9206-9c6abfe869da', 'c9d77d48-4754-47c1-87d5-f1e0a305097f']",0,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:00.763,43,Carry,True
,,,,,,,,,,,,,,,,,,,,1.25903,,,,,,,,,,,,,,,,,,03db673d-5909-4428-abd6-8f2c5df80fc5,62,,,"[54.0, 63.1]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,11009.0,Chris Baird,2.0,Right Back,7,1,Arsenal,"['333d1620-aaf5-46ed-9bcd-827749c866ed', '41aedca9-c08d-4386-9206-9c6abfe869da']",2,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:02:02.914,17,Pressure,
,,,,,,,,,,,,,,,,,,,,3.298816,,,,,,,,,,,,,,,,,,41aedca9-c08d-4386-9206-9c6abfe869da,63,,,"[53.8, 20.1]",2,,,,,1.5229605,,40.0,Right Foot,,,"[54.7, 38.9]",,1.0,Ground Pass,,18.82153,,,,24972.0,Ray Parlour,,,,,,,,,1,4,From Throw In,15515.0,Patrick Vieira,11.0,Left Defensive Midfield,7,1,Arsenal,"['03db673d-5909-4428-abd6-8f2c5df80fc5', 'fbbd8e50-47f4-4786-aadb-e5e23cd413ea']",3,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:03.951,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbbd8e50-47f4-4786-aadb-e5e23cd413ea,64,,,"[54.7, 38.9]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,9.0,Right Defensive Midfield,7,1,Arsenal,['41aedca9-c08d-4386-9206-9c6abfe869da'],7,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:07.250,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,1.095223,,,,,,,,,,,,,,,,,,84c66180-a0e4-4b3b-a465-ed8f60e1b50d,65,,,"[54.7, 44.5]",2,,,,,1.6290264,,40.0,Right Foot,,,"[53.4, 66.8]",,1.0,Ground Pass,,22.33786,,,,38412.0,Kolo Habib Touré,,,,,,,,,1,4,From Throw In,24972.0,Ray Parlour,9.0,Right Defensive Midfield,7,1,Arsenal,['048d4bb3-e862-4e6a-a2d7-2c233c65bda4'],7,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:07.250,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048d4bb3-e862-4e6a-a2d7-2c233c65bda4,66,,,"[53.4, 66.8]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,7,1,Arsenal,['84c66180-a0e4-4b3b-a465-ed8f60e1b50d'],8,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:08.345,42,Ball Receipt*,
,,,,,"[53.4, 66.8]",,,,,,,,,,,,,,,0.683229,,,,,,,,,,,,,,,,,,fe58270f-3344-4eb0-b838-2ab8c5c4aa83,67,,,"[53.4, 66.8]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,7,1,Arsenal,"['048d4bb3-e862-4e6a-a2d7-2c233c65bda4', '2425042a-c9bc-4bf3-b52e-9069a005080b']",8,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:08.345,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.2701,,,,,,,,,,,,,,,,,,2425042a-c9bc-4bf3-b52e-9069a005080b,68,,,"[53.4, 66.8]",2,,,,,0.27970415,,40.0,Right Foot,,,"[72.2, 72.2]",,1.0,Ground Pass,,19.560163,,,,15754.0,Fredrik Ljungberg,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,7,1,Arsenal,['5136e882-0b87-4546-a884-a90e39edbf93'],9,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:09.029,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136e882-0b87-4546-a884-a90e39edbf93,69,,,"[72.2, 72.2]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,7,1,Arsenal,['2425042a-c9bc-4bf3-b52e-9069a005080b'],10,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:10.299,42,Ball Receipt*,
,,,,,"[90.1, 74.1]",,,,,,,,,,,,,,,3.159995,,,,,,,,,,,,,,,,,,7b937ec1-bfe2-486b-8010-274dcd930b80,70,,,"[72.2, 72.2]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,7,1,Arsenal,"['5136e882-0b87-4546-a884-a90e39edbf93', '76f23b9b-223a-43b3-9b6a-4ad1a7c0ee34']",10,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:10.299,43,Carry,
,,,,,,,,,,,,,,,,,,,,1.051804,,,,,,,,,,,,,,,,,,76f23b9b-223a-43b3-9b6a-4ad1a7c0ee34,71,,,"[90.1, 74.1]",2,,,,,-1.1576109,,40.0,Right Foot,,,"[99.0, 53.8]",,2.0,Low Pass,,22.165289,,,,15042.0,Dennis Bergkamp,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,7,1,Arsenal,['bd8d4df0-4ab9-4fe1-a026-fd442ffa3570'],13,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:13.459,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd8d4df0-4ab9-4fe1-a026-fd442ffa3570,72,,,"[99.0, 53.8]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,7,1,Arsenal,['76f23b9b-223a-43b3-9b6a-4ad1a7c0ee34'],14,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:14.511,42,Ball Receipt*,
,,,,,"[102.9, 52.9]",,,,,,,,,,,,,,,1.73513,,,,,,,,,,,,,,,,,,3bae160e-9500-4e05-8e52-bf867a251ae6,73,,,"[99.0, 53.8]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,7,1,Arsenal,"['03cddb17-39d1-45a6-b602-bceedc6f0f0d', '6c5839e2-36ac-45ab-b4db-a1314f4ae5b0', 'bd8d4df0-4ab9-4fe1-a026-fd442ffa3570']",14,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:14.511,43,Carry,True
,,,,,,,,,,,,,,,,,,,,0.31169,,,,,,,,,,,,,,,,,,6c5839e2-36ac-45ab-b4db-a1314f4ae5b0,74,,,"[17.8, 27.6]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40444.0,Fitz Hall,5.0,Left Center Back,7,1,Arsenal,['3bae160e-9500-4e05-8e52-bf867a251ae6'],15,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:02:15.767,17,Pressure,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,03cddb17-39d1-45a6-b602-bceedc6f0f0d,75,,,"[102.9, 52.9]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,7,1,Arsenal,['2066fa91-103d-4de1-8b3c-addbe1459220'],16,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:16.246,3,Dispossessed,True
,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,0.0,,,,,,,,,,,,,,,,,,2066fa91-103d-4de1-8b3c-addbe1459220,76,,,"[17.2, 27.2]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40444.0,Fitz Hall,5.0,Left Center Back,7,1,Arsenal,['03cddb17-39d1-45a6-b602-bceedc6f0f0d'],16,,,,,,,,,,,,,,,,,,,,,25,Southampton,00:02:16.246,4,Duel,True
,,,,,,,,,,,,,,,,,,,,3.152996,,,,,,,,,,,,,,,,,,c8a303f0-6c65-447e-95de-c554ac8a5670,77,,,"[98.4, 53.2]",2,,,,,2.0640962,,40.0,Right Foot,,,"[88.4, 71.8]",,1.0,Ground Pass,,21.117765,,,,38412.0,Kolo Habib Touré,,,,,,,66.0,Recovery,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,7,1,Arsenal,['e3fbf065-ee31-41bc-8fde-f725bf18f770'],17,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:17.669,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3fbf065-ee31-41bc-8fde-f725bf18f770,78,,,"[88.4, 71.8]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,2.0,Right Back,7,1,Arsenal,['c8a303f0-6c65-447e-95de-c554ac8a5670'],20,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:20.822,42,Ball Receipt*,
