ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ec1ce21-9c0e-4dcc-a380-ce8fe59b5361,31,,,"[79.7, 33.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15516.0,Thierry Henry,24.0,Left Center Forward,2,1,Arsenal,['5f441d4a-27cd-4a32-8a2c-7a4ff913d59f'],22,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:22.360,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.550999,,,,,,,,,,,,,,,,,,,,,,77af5ae6-7e74-43bd-8f22-a0ec54645d0f,32,,,"[40.2, 50.8]",0,,,,1.2534317,,37.0,Head,,,,"[49.2, 78.2]",,3.0,High Pass,,28.84025,,9.0,Incomplete,,,,,,,,,,66.0,Recovery,1,9,From Kick Off,40285.0,Alan Stubbs,5.0,Left Center Back,2,1,Arsenal,"['5f441d4a-27cd-4a32-8a2c-7a4ff913d59f', '7ee580d3-cb1a-40f6-9a9e-66a67b8e950b']",22,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:00:22.360,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,7ee580d3-cb1a-40f6-9a9e-66a67b8e950b,33,,,"[70.9, 1.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,19312.0,Robert Pirès ,16.0,Left Midfield,2,1,Arsenal,['77af5ae6-7e74-43bd-8f22-a0ec54645d0f'],23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:23.911,2,Ball Recovery,
,,,,,"[76.8, 1.9]",,,,,,,,,,,,,,,,1.240666,,,,,,,,,,,,,,,,,,,,,,cd90ef1e-5040-494b-97fa-ad8d23505a06,34,,,"[70.9, 1.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,19312.0,Robert Pirès ,16.0,Left Midfield,2,1,Arsenal,"['04c95182-dccd-41b0-8d82-c2941625127a', '7ee580d3-cb1a-40f6-9a9e-66a67b8e950b']",23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:23.911,43,Carry,
,,,,,,,,,,,,,,,,,,,,,3.348564,,,,,,,,,,,,,,,,,,,,,,04c95182-dccd-41b0-8d82-c2941625127a,35,,,"[76.8, 1.9]",0,,,,0.070868775,,40.0,Right Foot,,,,"[109.2, 4.2]",,1.0,Ground Pass,,32.481533,,,,,15512.0,Sylvain Wiltord,,,,,,,,,1,9,From Kick Off,19312.0,Robert Pirès ,16.0,Left Midfield,2,1,Arsenal,['83fe228c-fdb5-4720-9c9a-5403a6c1031f'],25,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:25.152,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83fe228c-fdb5-4720-9c9a-5403a6c1031f,36,,,"[109.2, 4.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15512.0,Sylvain Wiltord,22.0,Right Center Forward,2,1,Arsenal,['04c95182-dccd-41b0-8d82-c2941625127a'],28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:28.501,42,Ball Receipt*,
,,,,,"[103.5, 6.0]",,,,,,,,,,,,,,,,2.9708,,,,,,,,,,,,,,,,,,,,,,3cc44c4e-3577-4f06-a5c9-9d1f1117e051,37,,,"[109.2, 4.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15512.0,Sylvain Wiltord,22.0,Right Center Forward,2,1,Arsenal,"['35fecdb1-cbb1-448f-88e0-0173e80b1d80', '83fe228c-fdb5-4720-9c9a-5403a6c1031f', 'a03e93de-a37a-4427-9d26-2f68adc465ee']",28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:28.501,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.334828,,,,,,,,,,,,,,,,,,,,,,a03e93de-a37a-4427-9d26-2f68adc465ee,38,,,"[14.8, 74.1]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40285.0,Alan Stubbs,5.0,Left Center Back,2,1,Arsenal,"['35fecdb1-cbb1-448f-88e0-0173e80b1d80', '3cc44c4e-3577-4f06-a5c9-9d1f1117e051']",31,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:00:31.327,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,2.644297,,,,,,,,,,,,,,,,,,,,,,35fecdb1-cbb1-448f-88e0-0173e80b1d80,39,,,"[103.5, 6.0]",0,,,,1.4874866,,40.0,Right Foot,True,,,"[107.6, 55.1]",,3.0,High Pass,,49.270885,,9.0,Incomplete,,15754.0,Fredrik Ljungberg,,,True,,,,,,1,9,From Kick Off,15512.0,Sylvain Wiltord,22.0,Right Center Forward,2,1,Arsenal,"['2a2bc9cf-6e2c-4f2e-a701-45a5afcf7300', 'a03e93de-a37a-4427-9d26-2f68adc465ee', 'e548130c-32e4-4674-82f2-6984aa5a04ab']",31,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:31.471,30,Pass,True
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e548130c-32e4-4674-82f2-6984aa5a04ab,40,,,"[107.6, 55.3]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15754.0,Fredrik Ljungberg,12.0,Right Midfield,2,1,Arsenal,['35fecdb1-cbb1-448f-88e0-0173e80b1d80'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:34.116,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,e9b76869-36c4-45c3-8c51-4f453f20d1a8,41,,,"[107.6, 55.1]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15754.0,Fredrik Ljungberg,12.0,Right Midfield,2,1,Arsenal,['2a2bc9cf-6e2c-4f2e-a701-45a5afcf7300'],34,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:34.116,4,Duel,True
,,,,,,True,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2a2bc9cf-6e2c-4f2e-a701-45a5afcf7300,42,,,"[12.5, 25.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40284.0,Alessandro Pistone,2.0,Right Back,2,1,Arsenal,"['35fecdb1-cbb1-448f-88e0-0173e80b1d80', 'e9b76869-36c4-45c3-8c51-4f453f20d1a8']",34,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:00:34.116,9,Clearance,True
,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,d114522b-f99d-4dfe-883f-534da963967f,43,,,"[26.5, 28.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40281.0,David Unsworth,6.0,Left Back,2,1,Arsenal,,36,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:00:36.312,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,1.841077,,,,,,,,,,,,,,,,,,,,,,d55bee49-fb8a-4820-b9f0-28062e8f84c5,44,,,"[77.0, 57.6]",0,,,True,-0.29592603,,,,,,,"[85.2, 55.1]",,2.0,Low Pass,,8.572631,,9.0,Incomplete,,15754.0,Fredrik Ljungberg,,,,,,,66.0,Recovery,1,9,From Kick Off,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,2,1,Arsenal,"['48415fcd-6f37-4698-a4dc-c9eeb2438646', 'ae72f04a-3ffe-497e-8717-45eb02490655', 'bebb797e-eb41-41e4-bf9a-174ffc676d5b']",38,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:38.992,30,Pass,True
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,48415fcd-6f37-4698-a4dc-c9eeb2438646,45,,,"[43.1, 22.5]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40289.0,Mark Pembridge,16.0,Left Midfield,2,1,Arsenal,['d55bee49-fb8a-4820-b9f0-28062e8f84c5'],38,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:00:38.992,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,1.586919,,,,,,,,,,,,,,,,,,,,,,b7711ffa-5df3-4722-a3ec-a50cebbfeb31,46,,,"[85.2, 57.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15754.0,Fredrik Ljungberg,12.0,Right Midfield,2,1,Arsenal,"['bebb797e-eb41-41e4-bf9a-174ffc676d5b', 'f27215c0-e73b-4ce9-bfc9-16075994b3cf']",40,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:40.306,17,Pressure,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae72f04a-3ffe-497e-8717-45eb02490655,47,,,"[85.8, 58.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15754.0,Fredrik Ljungberg,12.0,Right Midfield,2,1,Arsenal,['d55bee49-fb8a-4820-b9f0-28062e8f84c5'],40,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:40.833,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,bebb797e-eb41-41e4-bf9a-174ffc676d5b,48,,,"[34.9, 25.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15513.0,Thomas Gravesen,15.0,Left Center Midfield,2,1,Arsenal,"['b7711ffa-5df3-4722-a3ec-a50cebbfeb31', 'd55bee49-fb8a-4820-b9f0-28062e8f84c5']",40,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:00:40.833,2,Ball Recovery,True
,,,,,"[38.1, 24.4]",,,,,,,,,,,,,,,,1.981158,,,,,,,,,,,,,,,,,,,,,,f27215c0-e73b-4ce9-bfc9-16075994b3cf,49,,,"[34.9, 25.0]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,15513.0,Thomas Gravesen,15.0,Left Center Midfield,2,1,Arsenal,"['627bf07d-4fc7-4e0f-a683-f2265adf7074', 'b7711ffa-5df3-4722-a3ec-a50cebbfeb31', 'bebb797e-eb41-41e4-bf9a-174ffc676d5b']",40,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:00:40.833,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,4.495492,,,,,,,,,,,,,,,,,,,,,,627bf07d-4fc7-4e0f-a683-f2265adf7074,50,,,"[38.1, 24.4]",0,,,,-0.35580552,,40.0,Right Foot,,,,"[97.3, 2.4]",,1.0,Ground Pass,,63.15568,,9.0,Incomplete,,40283.0,Nick Chadwick,,,,,,,,,1,9,From Kick Off,15513.0,Thomas Gravesen,15.0,Left Center Midfield,2,1,Arsenal,"['1c4a4064-7291-4e73-bd18-fa379fb73613', '21717c4f-d20f-49d5-89de-36e9376aea0a']",42,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:00:42.815,30,Pass,
9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21717c4f-d20f-49d5-89de-36e9376aea0a,51,,,"[67.8, 16.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40283.0,Nick Chadwick,24.0,Left Center Forward,2,1,Arsenal,['627bf07d-4fc7-4e0f-a683-f2265adf7074'],47,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:00:47.310,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,1c4a4064-7291-4e73-bd18-fa379fb73613,52,,,"[22.8, 77.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,38412.0,Kolo Habib Touré,3.0,Right Center Back,2,1,Arsenal,['627bf07d-4fc7-4e0f-a683-f2265adf7074'],47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:47.310,2,Ball Recovery,
,,,,,"[20.5, 78.3]",,,,,,,,,,,,,,,,1.670025,,,,,,,,,,,,,,,,,,,,,,a51b258d-ad8f-45a9-bcee-03924ed71e49,53,,,"[22.8, 77.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,38412.0,Kolo Habib Touré,3.0,Right Center Back,2,1,Arsenal,"['01f13722-d920-4aab-b577-83474c575e1c', '1c4a4064-7291-4e73-bd18-fa379fb73613']",47,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:47.310,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.109956,,,,,,,,,,,,,,,,,,,,,,01f13722-d920-4aab-b577-83474c575e1c,54,,,"[20.5, 78.3]",0,,,,-0.15865526,,40.0,Right Foot,,,,"[23.0, 77.9]",,1.0,Ground Pass,,2.531798,,9.0,Incomplete,,,,,,,,,,,,1,9,From Kick Off,38412.0,Kolo Habib Touré,3.0,Right Center Back,2,1,Arsenal,['9017e178-8b4c-4951-a4a3-60396b9ecbde'],48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:48.980,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,9017e178-8b4c-4951-a4a3-60396b9ecbde,55,,,"[97.1, 2.2]",0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,From Kick Off,40283.0,Nick Chadwick,24.0,Left Center Forward,2,1,Arsenal,['01f13722-d920-4aab-b577-83474c575e1c'],49,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:00:49.090,6,Block,
,,,,,,,,,,,,,,,,,,,,,2.097575,,,,,,,,,,,,,,,,,,,,,,da76dbce-c3fb-446b-9028-5d8c64a80ae8,56,,,"[21.8, 80.0]",1,True,,,-2.5805676,,,,,,,"[7.0, 70.7]",,2.0,Low Pass,,17.479416,,,,,38412.0,Kolo Habib Touré,,,,,,,67.0,Throw-in,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,3,1,Arsenal,['113a27a0-9552-4470-827a-bfc1a74c7fe7'],1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:01.568,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.820895,,,,,,,,,,,,,,,,,,,,,,85330c34-27bc-43ee-aef4-d72e1179c5c3,57,,,"[107.8, 9.8]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40283.0,Nick Chadwick,24.0,Left Center Forward,3,1,Arsenal,"['113a27a0-9552-4470-827a-bfc1a74c7fe7', '6b0d2604-1613-4567-bb6a-56e1742e69b6']",3,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:01:03.460,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113a27a0-9552-4470-827a-bfc1a74c7fe7,58,,,"[7.0, 70.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,3,1,Arsenal,"['85330c34-27bc-43ee-aef4-d72e1179c5c3', 'da76dbce-c3fb-446b-9028-5d8c64a80ae8']",3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:03.666,42,Ball Receipt*,True
,,,,,"[6.6, 69.5]",,,,,,,,,,,,,,,,0.670028,,,,,,,,,,,,,,,,,,,,,,6b0d2604-1613-4567-bb6a-56e1742e69b6,59,,,"[7.0, 70.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,3,1,Arsenal,"['113a27a0-9552-4470-827a-bfc1a74c7fe7', '85330c34-27bc-43ee-aef4-d72e1179c5c3', 'a96ad24b-febf-47a5-8c45-3cabf97b5dfb']",3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:03.666,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.745695,,,,,,,,,,,,,,,,,,,,,,a96ad24b-febf-47a5-8c45-3cabf97b5dfb,60,,,"[6.6, 69.5]",1,,,,-1.8908017,,40.0,Right Foot,,,,"[0.9, 52.3]",,1.0,Ground Pass,,18.119879,,,,,20015.0,Jens Lehmann,,,,,,,,,1,4,From Throw In,38412.0,Kolo Habib Touré,3.0,Right Center Back,3,1,Arsenal,['b8a90ec8-79bb-41b8-85b0-a8a5699eaecc'],4,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:04.336,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8a90ec8-79bb-41b8-85b0-a8a5699eaecc,61,,,"[0.9, 52.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,3,1,Arsenal,['a96ad24b-febf-47a5-8c45-3cabf97b5dfb'],6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:06.082,42,Ball Receipt*,
,,,,,"[0.9, 52.3]",,,,,,,,,,,,,,,,0.053002,,,,,,,,,,,,,,,,,,,,,,d0a2834f-67f5-4e5a-a417-1777f93a21c2,62,,,"[0.9, 52.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,3,1,Arsenal,"['43beade5-78fc-4fca-860f-bff1baa6e484', 'b8a90ec8-79bb-41b8-85b0-a8a5699eaecc']",6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:06.082,43,Carry,
,,,,,,,,,,,,,,,,,,,,,3.106476,,,,,,,,,,,,,,,,,,,,,,43beade5-78fc-4fca-860f-bff1baa6e484,63,,,"[0.9, 52.3]",1,,,,0.24702366,,40.0,Right Foot,,,,"[58.4, 66.8]",,3.0,High Pass,,59.300083,,9.0,Incomplete,,,,,,,,,,,,1,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,3,1,Arsenal,['f5abf93c-d966-493a-b379-9801caf57b6a'],6,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:06.135,30,Pass,
,,,,,,,,,,,,,,,,,,,,,1.55627,,,,,,,,,,,,,,,,,,,,,,f5abf93c-d966-493a-b379-9801caf57b6a,64,,,"[61.7, 13.3]",1,,,,0.19986774,,37.0,Head,,,,"[92.8, 19.6]",,3.0,High Pass,,31.731688,,,,,40283.0,Nick Chadwick,,,,,,,66.0,Recovery,1,4,From Throw In,40285.0,Alan Stubbs,5.0,Left Center Back,3,1,Arsenal,"['33bd6cb5-9e3a-4be6-8361-9ac84d1df818', '43beade5-78fc-4fca-860f-bff1baa6e484']",9,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:01:09.241,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33bd6cb5-9e3a-4be6-8361-9ac84d1df818,65,,,"[92.8, 19.6]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40283.0,Nick Chadwick,24.0,Left Center Forward,3,1,Arsenal,['f5abf93c-d966-493a-b379-9801caf57b6a'],10,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:01:10.797,42,Ball Receipt*,
,,,,,"[92.8, 19.6]",,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,ab20ae80-6321-479f-98c5-cad12c2fb377,66,,,"[92.8, 19.6]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40283.0,Nick Chadwick,24.0,Left Center Forward,3,1,Arsenal,"['33bd6cb5-9e3a-4be6-8361-9ac84d1df818', '7eebd9fd-f91c-48c4-9494-49732ee77f0b']",10,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:01:10.797,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.219659,,,,,,,,,,,,,,,,,,,,,,7eebd9fd-f91c-48c4-9494-49732ee77f0b,67,,,"[92.8, 19.6]",1,,,,2.825977,,38.0,Left Foot,,,,"[78.1, 24.4]",,2.0,Low Pass,,15.463829,,9.0,Incomplete,,,,,,,,,,,,1,4,From Throw In,40283.0,Nick Chadwick,24.0,Left Center Forward,3,1,Arsenal,['33d0e944-a46d-408f-9c81-f87ae92b6ad3'],10,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:01:10.877,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,33d0e944-a46d-408f-9c81-f87ae92b6ad3,68,,,"[42.0, 55.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,3,1,Arsenal,['7eebd9fd-f91c-48c4-9494-49732ee77f0b'],12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:12.097,2,Ball Recovery,
,,,,,"[39.4, 55.3]",,,,,,,,,,,,,,,,1.78031,,,,,,,,,,,,,,,,,,,,,,e0cda18f-1cbf-4640-b089-5b0a9d87c182,69,,,"[42.0, 55.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,3,1,Arsenal,"['33d0e944-a46d-408f-9c81-f87ae92b6ad3', '4ac7ca42-213f-4309-835e-2e56a2fe9acd']",12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:12.097,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.835876,,,,,,,,,,,,,,,,,,,,,,4ac7ca42-213f-4309-835e-2e56a2fe9acd,70,,,"[39.4, 55.3]",1,,,,-1.6045673,,40.0,Right Foot,,,,"[37.9, 10.9]",,1.0,Ground Pass,,44.42533,,,,,12529.0,Ashley Cole,,,True,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,11.0,Left Defensive Midfield,3,1,Arsenal,['dd803b79-094a-4deb-b2d2-9a7bb0d1ebd8'],13,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:13.877,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd803b79-094a-4deb-b2d2-9a7bb0d1ebd8,71,,,"[37.9, 10.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,3,1,Arsenal,['4ac7ca42-213f-4309-835e-2e56a2fe9acd'],15,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:15.713,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.239974,,,,,,,,,,,,,,,,,,,,,,3096e21c-0b12-4cdb-9c9f-c3181b55990c,72,,,"[37.9, 9.5]",1,,,,-0.43662715,,38.0,Left Foot,,,,"[48.4, 4.6]",,1.0,Ground Pass,,11.587062,,,,,19312.0,Robert Pirès ,,,,,,,,,1,4,From Throw In,12529.0,Ashley Cole,6.0,Left Back,3,1,Arsenal,['84bab67d-0eab-4b43-9576-f9a7deb7e93f'],15,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:15.713,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.587694,,,,,,,,,,,,,,,,,,,,,,549f0b50-9359-46a4-afcb-7a60d9170562,73,,,"[76.6, 70.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40286.0,Tomasz Radziński,22.0,Right Center Forward,3,1,Arsenal,,15,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:01:15.825,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84bab67d-0eab-4b43-9576-f9a7deb7e93f,74,,,"[48.4, 4.6]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,3,1,Arsenal,['3096e21c-0b12-4cdb-9c9f-c3181b55990c'],16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:16.953,42,Ball Receipt*,
,,,,,"[34.7, 8.2]",,,,,,,,,,,,,,,,2.067545,,,,,,,,,,,,,,,,,,,,,,dcd3f559-3e8b-4653-b42b-f18c14e60f70,75,,,"[48.4, 4.6]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,3,1,Arsenal,"['39ac6a12-3adb-4c76-8adb-674e28d975b1', '50a739c7-805f-4a8f-b0f6-c9bdad25de61', '84bab67d-0eab-4b43-9576-f9a7deb7e93f']",16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:16.953,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.97702,,,,,,,,,,,,,,,,,,,,,,39ac6a12-3adb-4c76-8adb-674e28d975b1,76,,,"[70.1, 73.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,38558.0,Steve Watson,12.0,Right Midfield,3,1,Arsenal,"['50a739c7-805f-4a8f-b0f6-c9bdad25de61', 'dcd3f559-3e8b-4653-b42b-f18c14e60f70']",17,,,,,,,,,,,,,,,,,,,,,,,29,Everton,00:01:17.058,17,Pressure,
