50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,1.388856,,,,,,,,,,,,,,,,,,,,,,abf65a0f-2ee1-476f-83b5-a5d931e7018e,31,,,"[20.9, 0.1]",0,,,,,0.09781766,,,,,,"[42.3, 2.2]",3.0,High Pass,,21.50279,,,,,40375.0,Paolo Di Canio,,,,,,,67.0,Throw-in,1,4,From Throw In,40377.0,Hermann Hreidarsson,6.0,Left Back,4,75,Charlton Athletic,['b9b3f793-7527-456b-8cfa-aa44ad98cd15'],48,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:48.612,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9b3f793-7527-456b-8cfa-aa44ad98cd15,32,,,"[42.3, 2.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40375.0,Paolo Di Canio,22.0,Right Center Forward,4,75,Charlton Athletic,['abf65a0f-2ee1-476f-83b5-a5d931e7018e'],50,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:50.001,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,5b2290fe-a147-4cee-b9f9-38297b65b7b9,33,,,"[77.8, 77.9]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,4,75,Charlton Athletic,['2e90d310-a0c8-4de3-83c7-fbd5f33f0fe0'],50,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:50.001,4,Duel,True
,,,,,,,,,,,,,,,,,,,,,2.485191,,,,,,,,,,,,,,,,,,,,,,2e90d310-a0c8-4de3-83c7-fbd5f33f0fe0,34,,,"[42.3, 2.2]",0,,,,True,0.25665542,,,,,,"[64.4, 8.0]",3.0,High Pass,,22.848413,,9.0,Incomplete,,40382.0,Jonatan Lillebror Johansson,,,,,,,,,1,4,From Throw In,40375.0,Paolo Di Canio,22.0,Right Center Forward,4,75,Charlton Athletic,"['04e68e82-83fa-4aa4-8572-76fe281ea505', '5b2290fe-a147-4cee-b9f9-38297b65b7b9', 'b9e2b687-d0b0-44b8-901d-af4dd66d8257']",50,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:50.001,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.455791,,,,,,,,,,,,,,,,,,,,,,e70323b3-5672-4a11-aecd-e2298cb9bc08,35,,,"[60.8, 3.7]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40382.0,Jonatan Lillebror Johansson,24.0,Left Center Forward,4,75,Charlton Athletic,['b9e2b687-d0b0-44b8-901d-af4dd66d8257'],52,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:52.202,17,Pressure,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04e68e82-83fa-4aa4-8572-76fe281ea505,36,,,"[63.1, 4.4]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40382.0,Jonatan Lillebror Johansson,24.0,Left Center Forward,4,75,Charlton Athletic,['2e90d310-a0c8-4de3-83c7-fbd5f33f0fe0'],52,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:52.486,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.367184,,,,,,,,,,,,,,,,,,,,,,b9e2b687-d0b0-44b8-901d-af4dd66d8257,37,,,"[55.7, 72.1]",0,,,,,-0.17955211,,40.0,Right Foot,,,"[84.9, 66.8]",3.0,High Pass,,29.677095,,,,,15042.0,Dennis Bergkamp,,,,,,,66.0,Recovery,1,4,From Throw In,38412.0,Kolo Habib Touré,5.0,Left Center Back,4,75,Charlton Athletic,"['2e90d310-a0c8-4de3-83c7-fbd5f33f0fe0', '856f0a6a-91a1-4d10-bc6e-3a6ddb71dcbc', 'e70323b3-5672-4a11-aecd-e2298cb9bc08']",52,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:52.486,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856f0a6a-91a1-4d10-bc6e-3a6ddb71dcbc,38,,,"[84.9, 66.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,4,75,Charlton Athletic,['b9e2b687-d0b0-44b8-901d-af4dd66d8257'],53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:53.854,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,30c9fca5-60a2-45cf-8b28-1035c1b51531,39,,,"[84.9, 66.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,4,75,Charlton Athletic,,53,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:53.854,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,0.509507,,,,,,,,,,,,,,,,,,,,,,ad179ab3-c136-4fa1-9fec-13b20d6f385f,40,,,"[42.1, 11.3]",0,,,,,0.81524,,40.0,Right Foot,,,"[48.6, 18.2]",1.0,Ground Pass,,9.479451,,,,,20153.0,Claus Jensen,,,,,,,66.0,Recovery,1,4,From Throw In,40376.0,Graham Stuart,16.0,Left Midfield,4,75,Charlton Athletic,['0142d72d-64f5-40ff-87e9-23111472474d'],55,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:55.122,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0142d72d-64f5-40ff-87e9-23111472474d,41,,,"[48.6, 18.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,4,75,Charlton Athletic,['ad179ab3-c136-4fa1-9fec-13b20d6f385f'],55,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:55.631,42,Ball Receipt*,
,,,,,"[48.6, 18.2]",,,,,,,,,,,,,,,,0.079999,,,,,,,,,,,,,,,,,,,,,,bcbc19ab-5d9e-46e7-a299-3680e3a5ebd7,42,,,"[48.6, 18.2]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,4,75,Charlton Athletic,"['0142d72d-64f5-40ff-87e9-23111472474d', '1aedc023-1de9-4e40-a26c-440c3fe1e5d8']",55,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:55.631,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.808162,,,,,,,,,,,,,,,,,,,,,,1aedc023-1de9-4e40-a26c-440c3fe1e5d8,43,,,"[48.6, 18.2]",0,,,,,2.6546934,,40.0,Right Foot,,,"[41.8, 21.8]",1.0,Ground Pass,,7.694154,,,,,20286.0,Scott Parker,,,,,,,,,1,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,4,75,Charlton Athletic,['8d66159d-e05a-4c4b-81be-02b500c207fe'],55,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:55.711,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d66159d-e05a-4c4b-81be-02b500c207fe,44,,,"[41.8, 21.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,4,75,Charlton Athletic,['1aedc023-1de9-4e40-a26c-440c3fe1e5d8'],56,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:56.520,42,Ball Receipt*,
,,,,,"[41.0, 19.1]",,,,,,,,,,,,,,,,1.178864,,,,,,,,,,,,,,,,,,,,,,0f39de67-27a9-40ae-aeee-f975f5b8c271,45,,,"[41.8, 21.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,4,75,Charlton Athletic,"['8d66159d-e05a-4c4b-81be-02b500c207fe', 'a395156c-eb21-4df6-9c8a-12354c55c219']",56,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:56.520,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.58786,,,,,,,,,,,,,,,,,,,,,,a395156c-eb21-4df6-9c8a-12354c55c219,46,,,"[41.0, 19.1]",0,,,,,-0.85545874,,38.0,Left Foot,,,"[51.6, 6.9]",3.0,High Pass,,16.161682,,9.0,Incomplete,,,,,,,,,,,,1,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,4,75,Charlton Athletic,['5f9b1b97-c573-4147-9f88-53b44522462b'],57,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:00:57.698,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,5f9b1b97-c573-4147-9f88-53b44522462b,47,,,"[68.5, 73.2]",0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,4,75,Charlton Athletic,['a395156c-eb21-4df6-9c8a-12354c55c219'],58,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:58.286,6,Block,
,,,,,,,,,,,,,,,,,,,,,1.247758,,,,,,,,,,,,,,,,,,,,,,9c2bb671-f158-49e3-9a4e-a819d265d992,48,,,"[63.7, 0.1]",1,,,,,0.07448879,,,,,,"[77.1, 1.1]",3.0,High Pass,,13.437262,,,,,40376.0,Graham Stuart,,,,,,,67.0,Throw-in,1,4,From Throw In,40377.0,Hermann Hreidarsson,6.0,Left Back,5,75,Charlton Athletic,['6f4fce64-00bf-4821-abb8-4b79d41bafb4'],8,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:08.263,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.984706,,,,,,,,,,,,,,,,,,,,,,e7c59f2d-3053-4d20-983d-2c17b54df15c,49,,,"[42.1, 79.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,5,75,Charlton Athletic,"['6f4fce64-00bf-4821-abb8-4b79d41bafb4', '85cb352e-6618-4c65-bfd1-3c888ebc8f01']",9,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:09.001,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f4fce64-00bf-4821-abb8-4b79d41bafb4,50,,,"[77.1, 1.1]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40376.0,Graham Stuart,16.0,Left Midfield,5,75,Charlton Athletic,"['9c2bb671-f158-49e3-9a4e-a819d265d992', 'e7c59f2d-3053-4d20-983d-2c17b54df15c']",9,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:09.511,42,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,1.352495,,,,,,,,,,,,,,,,,,,,,,85cb352e-6618-4c65-bfd1-3c888ebc8f01,51,,,"[76.9, 1.4]",1,,,,,2.431681,,70.0,Other,,,"[70.5, 6.9]",2.0,Low Pass,,8.4386015,,,,,40375.0,Paolo Di Canio,,,,,,,,,1,4,From Throw In,40376.0,Graham Stuart,16.0,Left Midfield,5,75,Charlton Athletic,"['3838b59b-8ecf-46a8-9adb-68eded39b76b', 'e7c59f2d-3053-4d20-983d-2c17b54df15c']",9,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:09.511,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,3.179342,,,,,,,,,,,,,,,,,,,,,,8f4df8ba-ccb5-4d1d-a8e9-6a6343064754,52,,,"[46.6, 74.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15754.0,Fredrik Ljungberg,12.0,Right Midfield,5,75,Charlton Athletic,"['3838b59b-8ecf-46a8-9adb-68eded39b76b', 'ac2e4e65-ec52-48be-b146-9204ffc476a3']",10,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:10.319,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3838b59b-8ecf-46a8-9adb-68eded39b76b,53,,,"[70.5, 6.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40375.0,Paolo Di Canio,22.0,Right Center Forward,5,75,Charlton Athletic,"['85cb352e-6618-4c65-bfd1-3c888ebc8f01', '8f4df8ba-ccb5-4d1d-a8e9-6a6343064754']",10,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:10.864,42,Ball Receipt*,True
,,,,,"[64.0, 3.4]",,,,,,,,,,,,,,,,2.714093,,,,,,,,,,,,,,,,,,,,,,ac2e4e65-ec52-48be-b146-9204ffc476a3,54,,,"[70.5, 6.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40375.0,Paolo Di Canio,22.0,Right Center Forward,5,75,Charlton Athletic,"['071b4094-1c1c-4622-a7f1-8e5e9fe7d033', '3838b59b-8ecf-46a8-9adb-68eded39b76b', '5bb79c9c-f5e4-4a94-b2c6-56a01fc96d47', '8f4df8ba-ccb5-4d1d-a8e9-6a6343064754']",10,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:10.864,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,1.115283,,,,,,,,,,,,,,,,,,,,,,071b4094-1c1c-4622-a7f1-8e5e9fe7d033,55,,,"[55.9, 74.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15042.0,Dennis Bergkamp,22.0,Right Center Forward,5,75,Charlton Athletic,"['5bb79c9c-f5e4-4a94-b2c6-56a01fc96d47', 'ac2e4e65-ec52-48be-b146-9204ffc476a3']",12,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:12.820,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.969945,,,,,,,,,,,,,,,,,,,,,,5bb79c9c-f5e4-4a94-b2c6-56a01fc96d47,56,,,"[64.0, 3.4]",1,,,,,1.5135342,,40.0,Right Foot,,,"[64.9, 19.1]",2.0,Low Pass,,15.725775,,9.0,Incomplete,,20286.0,Scott Parker,,,,,,,,,1,4,From Throw In,40375.0,Paolo Di Canio,22.0,Right Center Forward,5,75,Charlton Athletic,"['071b4094-1c1c-4622-a7f1-8e5e9fe7d033', '250e3e16-246d-4d26-9046-ed537af1b62c', '741bcf66-d372-400a-8b3c-76d349eb5a8f']",13,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:13.578,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,0.321489,,,,,,,,,,,,,,,,,,,,,,d927350e-06a3-4e29-b9ab-39181e2c2a4b,57,,,"[61.9, 17.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,5,75,Charlton Athletic,['741bcf66-d372-400a-8b3c-76d349eb5a8f'],14,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:14.302,17,Pressure,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250e3e16-246d-4d26-9046-ed537af1b62c,58,,,"[64.0, 17.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20286.0,Scott Parker,13.0,Right Center Midfield,5,75,Charlton Athletic,['5bb79c9c-f5e4-4a94-b2c6-56a01fc96d47'],14,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:14.548,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.460519,,,,,,,,,,,,,,,,,,,,,,741bcf66-d372-400a-8b3c-76d349eb5a8f,59,,,"[55.2, 61.0]",1,,,,,1.298764,,40.0,Right Foot,,,"[60.5, 80.0]",3.0,High Pass,,19.725365,,75.0,Out,,,,,,,,,,66.0,Recovery,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,5,75,Charlton Athletic,"['5bb79c9c-f5e4-4a94-b2c6-56a01fc96d47', 'd927350e-06a3-4e29-b9ab-39181e2c2a4b']",14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:14.548,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,2.044606,,,,,,,,,,,,,,,,,,,,,,6cb793a1-205a-4297-a103-b917e9aceaa2,60,,,"[62.1, 0.1]",1,,,,,0.024762738,,,,,,"[94.4, 0.9]",3.0,High Pass,,32.309906,,,,,40376.0,Graham Stuart,,,,,,,67.0,Throw-in,1,4,From Throw In,40377.0,Hermann Hreidarsson,6.0,Left Back,6,75,Charlton Athletic,['7ffa7b75-393f-4508-b884-c70bab935602'],31,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:31.957,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ffa7b75-393f-4508-b884-c70bab935602,61,,,"[94.4, 0.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40376.0,Graham Stuart,16.0,Left Midfield,6,75,Charlton Athletic,['6cb793a1-205a-4297-a103-b917e9aceaa2'],34,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:34.002,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,fce85c34-43fc-4554-b0af-72a8ac01123b,62,,,"[97.7, 2.7]",1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40376.0,Graham Stuart,16.0,Left Midfield,6,75,Charlton Athletic,,34,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:34.002,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,1.672966,,,,,,,,,,,,,,,,,,,,,,fc8ec322-83ce-4d97-848d-3962e20949c8,63,,,"[32.1, 80.0]",1,,,,,-0.0864889,,,,,,"[49.4, 78.5]",3.0,High Pass,,17.364906,,9.0,Incomplete,,,,,,,,,,67.0,Throw-in,1,4,From Throw In,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,7,1,Arsenal,['f11ada94-6442-40ab-b2c1-9cfa7ee46b8a'],49,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:49.159,30,Pass,
,,,,,,,,,,,,,,,,,,,,,4.138381,,,,,,,,,,,,,,,,,,,,,,f11ada94-6442-40ab-b2c1-9cfa7ee46b8a,64,,,"[70.7, 1.6]",1,,,,,0.48223647,,37.0,Head,,,"[111.2, 22.8]",3.0,High Pass,,45.713127,,9.0,Incomplete,,40382.0,Jonatan Lillebror Johansson,,,,,,,66.0,Recovery,1,4,From Throw In,20153.0,Claus Jensen,15.0,Left Center Midfield,7,1,Arsenal,"['50d12dc2-fc7e-4516-8d97-d364eca199da', 'f4421fc0-c31c-4413-aca9-4ded8e4c921d', 'fc8ec322-83ce-4d97-848d-3962e20949c8']",50,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:50.832,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4421fc0-c31c-4413-aca9-4ded8e4c921d,65,,,"[95.8, 15.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40382.0,Jonatan Lillebror Johansson,24.0,Left Center Forward,7,1,Arsenal,['f11ada94-6442-40ab-b2c1-9cfa7ee46b8a'],54,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:01:54.971,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,50d12dc2-fc7e-4516-8d97-d364eca199da,66,,,"[8.9, 57.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,7,1,Arsenal,['f11ada94-6442-40ab-b2c1-9cfa7ee46b8a'],54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:54.971,2,Ball Recovery,
,,,,,"[15.5, 43.7]",,,,,,,,,,,,,,,,10.110977,,,,,,,,,,,,,,,,,,,,,,52c9aac8-f362-4524-8bdb-7fe8ef305c2a,67,,,"[8.9, 57.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,7,1,Arsenal,"['50d12dc2-fc7e-4516-8d97-d364eca199da', '8929a38a-82c5-4e73-a7f2-93537af8f666']",54,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:54.971,43,Carry,
,,,,,,,,,,,,,,,,,,,,,3.202986,,,,,,,,,,,,,,,,,,,,,,8929a38a-82c5-4e73-a7f2-93537af8f666,68,,,"[15.5, 43.7]",2,,,,,-0.28536814,,40.0,Right Foot,,,"[78.9, 25.1]",3.0,High Pass,,66.07208,,9.0,Incomplete,,15516.0,Thierry Henry,,,,,,,,,1,4,From Throw In,20015.0,Jens Lehmann,1.0,Goalkeeper,7,1,Arsenal,"['64d2183c-ab2d-479a-b456-f9bc23efa4a0', 'b709d7d7-d2f3-430e-819e-16559a51dc4e']",5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:05.082,30,Pass,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64d2183c-ab2d-479a-b456-f9bc23efa4a0,69,,,"[77.8, 25.5]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,7,1,Arsenal,['8929a38a-82c5-4e73-a7f2-93537af8f666'],8,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:08.285,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,,,,a965ace6-b1a8-4aaf-ac9a-e2da59d0e516,70,,,"[78.9, 25.1]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15516.0,Thierry Henry,24.0,Left Center Forward,7,1,Arsenal,['b709d7d7-d2f3-430e-819e-16559a51dc4e'],8,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:08.285,4,Duel,True
,,,,,,True,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,b709d7d7-d2f3-430e-819e-16559a51dc4e,71,,,"[41.2, 55.0]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40381.0,Chris Perry,3.0,Right Center Back,7,1,Arsenal,"['8929a38a-82c5-4e73-a7f2-93537af8f666', 'a965ace6-b1a8-4aaf-ac9a-e2da59d0e516']",8,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:02:08.285,9,Clearance,True
,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,61c1db15-2f60-4371-b38c-7207042f087c,72,,,"[32.9, 59.9]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,13808.0,Radostin Kishishev,2.0,Right Back,7,1,Arsenal,,10,,,,,,,,,,,,,,,,,,,,,,75,Charlton Athletic,00:02:10.327,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,2.080699,,,,,,,,,,,,,,,,,,,,,,d75a1533-fc58-4a3d-ae87-1e1bf5e9b5da,73,,,"[49.6, 49.7]",2,,,,,-1.3267194,,40.0,Right Foot,,,"[56.1, 23.6]",3.0,High Pass,,26.897211,,,,,40221.0,Gilberto Aparecido da Silva,,,,,,,66.0,Recovery,1,4,From Throw In,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",3.0,Right Center Back,7,1,Arsenal,['15340d97-4d9a-471a-bf39-f5c7143c1722'],12,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:12.480,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15340d97-4d9a-471a-bf39-f5c7143c1722,74,,,"[56.1, 23.6]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,7,1,Arsenal,['d75a1533-fc58-4a3d-ae87-1e1bf5e9b5da'],14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:14.561,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,2.024036,,,,,,,,,,,,,,,,,,,,,,82a7043f-3688-47d8-a5a5-321bc6b3685f,75,,,"[56.1, 23.6]",2,,,,,0.59529287,,37.0,Head,,,"[75.0, 36.4]",3.0,High Pass,,22.826519,,9.0,Incomplete,,,,,,,,,,,,1,4,From Throw In,40221.0,Gilberto Aparecido da Silva,9.0,Right Defensive Midfield,7,1,Arsenal,['643be034-8abe-4e9f-b139-1d2f970077d7'],14,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:14.561,30,Pass,
