ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_straight,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome_id,shot_outcome_name,shot_saved_off_target,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,"[75.5, 9.7]",,,,,,,,,,,,,,,,0.869923,,,,,,,,,,,,,,,,,,,aa91e229-9c43-437e-b021-9d1fd88d69ac,2114,,,"[73.2, 14.5]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,143,1,Arsenal,"['72e2ae41-8093-4d5f-9563-cc3ec67f1e88', '92bb403a-eee6-4b4b-8bc5-2b300cc0c49d']",48,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:48.924,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.399771,,,,,,,,,,,,,,,,,,,92bb403a-eee6-4b4b-8bc5-2b300cc0c49d,2115,,,"[75.5, 9.7]",57,,,,-0.47029203,,38.0,Left Foot,,,,"[87.5, 3.6]",,1.0,Ground Pass,,13.461427,,,,19312.0,Robert Pirès ,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,143,1,Arsenal,['ea65ee98-f7dc-430b-9b03-9274332d03a6'],49,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:49.794,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea65ee98-f7dc-430b-9b03-9274332d03a6,2116,,,"[87.5, 3.6]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,143,1,Arsenal,['92bb403a-eee6-4b4b-8bc5-2b300cc0c49d'],51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:51.194,42,Ball Receipt*,
,,,,,"[96.8, 4.6]",,,,,,,,,,,,,,,,3.787325,,,,,,,,,,,,,,,,,,,6f45159c-c91e-46d6-8efb-ba849735824f,2117,,,"[87.5, 3.6]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,143,1,Arsenal,"['b824c75c-7f8d-4af1-b775-cb7d050d507f', 'ea65ee98-f7dc-430b-9b03-9274332d03a6']",51,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:51.194,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.777551,,,,,,,,,,,,,,,,,,,b824c75c-7f8d-4af1-b775-cb7d050d507f,2118,,,"[96.8, 4.6]",57,,,,2.2455373,,38.0,Left Foot,,,,"[91.6, 11.1]",,1.0,Ground Pass,,8.324061,,,,12529.0,Ashley Cole,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,143,1,Arsenal,['641a8a85-a40b-440b-94fa-19f6e236c1fa'],54,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:54.981,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641a8a85-a40b-440b-94fa-19f6e236c1fa,2119,,,"[91.6, 11.1]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,143,1,Arsenal,['b824c75c-7f8d-4af1-b775-cb7d050d507f'],55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:55.759,42,Ball Receipt*,
,,,,,"[82.5, 13.9]",,,,,,,,,,,,,,,,3.14912,,,,,,,,,,,,,,,,,,,ab1a89b6-c0ce-4dce-aab7-51ca04baa725,2120,,,"[91.6, 11.1]",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,143,1,Arsenal,"['641a8a85-a40b-440b-94fa-19f6e236c1fa', 'facd2cae-3e32-4d59-a471-0e8ae0e5c9dd']",55,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:55.759,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.092757,,,,,,,,,,,,,,,,,,,facd2cae-3e32-4d59-a471-0e8ae0e5c9dd,2121,,,"[82.5, 13.9]",57,,,,1.7025156,,40.0,Right Foot,,,,"[75.2, 69.0]",,3.0,High Pass,,55.58147,,,,40222.0,Laureano Bisan-Etame Mayer,,,True,,,,,,2,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,143,1,Arsenal,['d2106018-2c9e-4f9e-9232-c51c4bad1649'],58,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:12:58.908,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2106018-2c9e-4f9e-9232-c51c4bad1649,2122,,,"[75.2, 69.0]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,143,1,Arsenal,['facd2cae-3e32-4d59-a471-0e8ae0e5c9dd'],1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:01.001,42,Ball Receipt*,
,,,,,"[77.9, 69.7]",,,,,,,,,,,,,,,,1.289481,,,,,,,,,,,,,,,,,,,ed276a14-68ac-442d-a291-324adbbe909a,2123,,,"[75.2, 69.0]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,143,1,Arsenal,"['d2106018-2c9e-4f9e-9232-c51c4bad1649', 'dd9faa4d-9d0e-4982-a660-3fb6ba166f5f']",1,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:01.001,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.51755,,,,,,,,,,,,,,,,,,,dd9faa4d-9d0e-4982-a660-3fb6ba166f5f,2124,,,"[77.9, 69.7]",58,,,,0.2657513,,40.0,Right Foot,,,,"[94.8, 74.3]",,1.0,Ground Pass,,17.51485,,,,24972.0,Ray Parlour,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,143,1,Arsenal,['44b23bf2-5a78-4055-a300-bb88d69356d7'],2,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:02.290,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44b23bf2-5a78-4055-a300-bb88d69356d7,2125,,,"[94.8, 74.3]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,143,1,Arsenal,['dd9faa4d-9d0e-4982-a660-3fb6ba166f5f'],3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:03.808,42,Ball Receipt*,
,,,,,"[94.9, 74.0]",,,,,,,,,,,,,,,,1.246491,,,,,,,,,,,,,,,,,,,b271d350-379e-4d6e-90ec-62c0fe3c2bf5,2126,,,"[94.8, 74.3]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,143,1,Arsenal,"['3ede4cfa-24b8-4443-80bd-047f7be9b6a2', '44b23bf2-5a78-4055-a300-bb88d69356d7']",3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:03.808,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.134784,,,,,,,,,,,,,,,,,,,3ede4cfa-24b8-4443-80bd-047f7be9b6a2,2127,,,"[94.9, 74.0]",58,,,,-1.7681919,,40.0,Right Foot,,,,"[93.5, 67.0]",,1.0,Ground Pass,,7.1386275,9.0,Incomplete,,,,,,,,,,,,2,1,Regular Play,24972.0,Ray Parlour,12.0,Right Midfield,143,1,Arsenal,['33de0ebd-7d45-4666-acdf-cda9e0abdf43'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:05.054,30,Pass,
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,33de0ebd-7d45-4666-acdf-cda9e0abdf43,2128,,,"[26.6, 13.1]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,7814.0,Anthony Le Tallec,16.0,Left Midfield,143,1,Arsenal,['3ede4cfa-24b8-4443-80bd-047f7be9b6a2'],5,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:13:05.189,6,Block,
,,True,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,bd05bfc8-2d9d-4c0a-b27d-189948c6a025,2129,,,"[83.4, 7.2]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15665.0,Michael Owen,24.0,Left Center Forward,143,1,Arsenal,,9,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:13:09.015,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,2.449232,,,,,,,,,,,,,,,,,,,3531921c-0ee5-4344-a35a-9cb393a5b252,2130,,,"[31.3, 72.6]",58,,,,-1.694423,,38.0,Left Foot,,,,"[27.1, 38.8]",,1.0,Ground Pass,,34.059948,,,,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",,,,,,,66.0,Recovery,2,1,Regular Play,38412.0,Kolo Habib Touré,3.0,Right Center Back,143,1,Arsenal,['0c030b30-c66e-4aaf-9b3f-c84c7e56ccd9'],12,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:12.330,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c030b30-c66e-4aaf-9b3f-c84c7e56ccd9,2131,,,"[27.1, 38.8]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,143,1,Arsenal,['3531921c-0ee5-4344-a35a-9cb393a5b252'],14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:14.779,42,Ball Receipt*,
,,,,,"[26.6, 38.2]",,,,,,,,,,,,,,,,0.689771,,,,,,,,,,,,,,,,,,,7b2a932e-731a-4f35-a21c-24db7827d9ab,2132,,,"[27.1, 38.8]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,143,1,Arsenal,"['0c030b30-c66e-4aaf-9b3f-c84c7e56ccd9', 'c40aab55-cd5d-438d-a8e0-cd125abd9ce3']",14,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:14.779,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.827472,,,,,,,,,,,,,,,,,,,c40aab55-cd5d-438d-a8e0-cd125abd9ce3,2133,,,"[26.6, 38.2]",58,,,,0.0856793,,40.0,Right Foot,,,,"[42.9, 39.6]",,1.0,Ground Pass,,16.360012,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,,2,1,Regular Play,15637.0,"Sulzeer Jeremiah ""Sol"" Campbell",5.0,Left Center Back,143,1,Arsenal,['b0214371-a388-4cb8-ac17-1c7d600bf659'],15,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:15.469,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0214371-a388-4cb8-ac17-1c7d600bf659,2134,,,"[42.9, 39.6]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,143,1,Arsenal,['c40aab55-cd5d-438d-a8e0-cd125abd9ce3'],16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:16.296,42,Ball Receipt*,
,,,,,"[44.4, 38.9]",,,,,,,,,,,,,,,,1.048718,,,,,,,,,,,,,,,,,,,c6e2afbe-831c-4cb9-af3a-1287080db92b,2135,,,"[42.9, 39.6]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,143,1,Arsenal,"['18c01b61-090e-4bfc-ab77-5d186c563408', '57969f7b-a6eb-46ed-9fff-d97bb3d5f689', 'b0214371-a388-4cb8-ac17-1c7d600bf659']",16,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:16.296,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,0.994143,,,,,,,,,,,,,,,,,,,18c01b61-090e-4bfc-ab77-5d186c563408,2136,,,"[72.7, 32.0]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19109.0,Steven Gerrard,11.0,Left Defensive Midfield,143,1,Arsenal,"['57969f7b-a6eb-46ed-9fff-d97bb3d5f689', 'c6e2afbe-831c-4cb9-af3a-1287080db92b']",16,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:13:16.814,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,0.97714,,,,,,,,,,,,,,,,,,,57969f7b-a6eb-46ed-9fff-d97bb3d5f689,2137,,,"[44.4, 38.9]",58,,,,-1.0396837,,38.0,Left Foot,,,,"[52.8, 24.6]",,1.0,Ground Pass,,16.584631,,,,19312.0,Robert Pirès ,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,143,1,Arsenal,"['18c01b61-090e-4bfc-ab77-5d186c563408', 'dc38267d-60ac-4f08-9820-39b8c32569ab']",17,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:17.345,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc38267d-60ac-4f08-9820-39b8c32569ab,2138,,,"[52.8, 24.6]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,143,1,Arsenal,['57969f7b-a6eb-46ed-9fff-d97bb3d5f689'],18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:18.322,42,Ball Receipt*,
,,,,,"[52.8, 24.6]",,,,,,,,,,,,,,,,0.301613,,,,,,,,,,,,,,,,,,,7e6abcac-89be-49b7-9421-b0ed9513072e,2139,,,"[52.8, 24.6]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,143,1,Arsenal,"['dc38267d-60ac-4f08-9820-39b8c32569ab', 'ec428137-1352-4a0d-9819-e4f202652e23']",18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:18.322,43,Carry,
,,,,,,,,,,,,,,,,,,,,,1.093526,,,,,,,,,,,,,,,,,,,ec428137-1352-4a0d-9819-e4f202652e23,2140,,,"[52.8, 24.6]",58,,,,1.4626923,,40.0,Right Foot,,,,"[54.2, 37.5]",,1.0,Ground Pass,,12.975746,,,,26014.0,Eduardo César Daude Gaspar,,,,,,,,,2,1,Regular Play,19312.0,Robert Pirès ,16.0,Left Midfield,143,1,Arsenal,['205e1a2c-0b80-4470-8114-d5a93c66a07a'],18,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:18.624,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205e1a2c-0b80-4470-8114-d5a93c66a07a,2141,,,"[54.2, 37.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,143,1,Arsenal,['ec428137-1352-4a0d-9819-e4f202652e23'],19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:19.717,42,Ball Receipt*,
,,,,,"[54.2, 37.5]",,,,,,,,,,,,,,,,0.219416,,,,,,,,,,,,,,,,,,,25983749-36ff-47a3-b156-bc5ad5f3cbcd,2142,,,"[54.2, 37.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,143,1,Arsenal,"['205e1a2c-0b80-4470-8114-d5a93c66a07a', '7a77857d-6a99-422b-94f9-47b1cf57b5be']",19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:19.717,43,Carry,
,,,,,,,,,,,,,,,,,,,,,0.704612,,,,,,,,,,,,,,,,,,,7a77857d-6a99-422b-94f9-47b1cf57b5be,2143,,,"[54.2, 37.5]",58,,,,-0.36339313,,38.0,Left Foot,,,,"[75.5, 29.4]",,1.0,Ground Pass,,22.788155,,,,15516.0,Thierry Henry,,,,,,,,,2,1,Regular Play,26014.0,Eduardo César Daude Gaspar,9.0,Right Defensive Midfield,143,1,Arsenal,['60b774ae-22eb-4843-ae1f-3069cc332253'],19,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:19.937,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b774ae-22eb-4843-ae1f-3069cc332253,2144,,,"[75.5, 29.4]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,143,1,Arsenal,['7a77857d-6a99-422b-94f9-47b1cf57b5be'],20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:20.641,42,Ball Receipt*,
,,,,,"[84.6, 43.3]",,,,,,,,,,,,,,,,3.126606,,,,,,,,,,,,,,,,,,,8d34d8ce-8acc-41bd-b342-78b844bc02d6,2145,,,"[75.5, 29.4]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,143,1,Arsenal,"['60b774ae-22eb-4843-ae1f-3069cc332253', 'ba401411-6b7f-4b7c-8d77-12d0fc86291c']",20,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:20.641,43,Carry,
,,,,,,,,,,,,,,,,,,,,,3.066268,,,,,,,,,,,,,,,,,,,ba401411-6b7f-4b7c-8d77-12d0fc86291c,2146,,,"[84.6, 43.3]",58,,,,0.8951911,,40.0,Right Foot,,,,"[107.2, 71.5]",,1.0,Ground Pass,,36.138622,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,,2,1,Regular Play,15516.0,Thierry Henry,24.0,Left Center Forward,143,1,Arsenal,['4b843cd0-ebaa-49b5-93aa-28aafaf401e8'],23,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:23.768,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b843cd0-ebaa-49b5-93aa-28aafaf401e8,2147,,,"[107.2, 71.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,143,1,Arsenal,['ba401411-6b7f-4b7c-8d77-12d0fc86291c'],26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:26.834,42,Ball Receipt*,
,,,,,"[112.4, 70.1]",,,,,,,,,,,,,,,,1.319634,,,,,,,,,,,,,,,,,,,f0e1a26b-2a53-46f3-9fd0-3d7fe2cee4d8,2148,,,"[107.2, 71.5]",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,143,1,Arsenal,"['1e71bc17-aecf-4eac-ab68-3134c8c980b9', '4b843cd0-ebaa-49b5-93aa-28aafaf401e8']",26,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:26.834,43,Carry,
,,,,,,,,,,,,,,,,,,,,,2.1613,,,,,,,,,,,,,,,,,,,1e71bc17-aecf-4eac-ab68-3134c8c980b9,2149,,,"[112.4, 70.1]",58,,,,-1.4137665,,40.0,Right Foot,True,,,"[120.0, 22.1]",,3.0,High Pass,,48.597942,75.0,Out,,,,,,True,,,,,,2,1,Regular Play,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,143,1,Arsenal,,28,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:13:28.154,30,Pass,
,,,,,,,,,,,,,,,,,,,,,3.388724,,,,,,,,,,,,,,,,,,,62bb20d8-0a63-48c3-a086-44385f694529,2150,,,"[6.0, 36.0]",59,,,,-0.27340874,,38.0,Left Foot,,,,"[70.9, 17.8]",,3.0,High Pass,,67.40363,9.0,Incomplete,,,,,,,,,,63.0,Goal Kick,2,7,From Goal Kick,34390.0,Jerzy Dudek,1.0,Goalkeeper,144,24,Liverpool,['98630658-ed02-4c14-91d5-dd61b2e5339c'],0,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:14:00.280,30,Pass,
,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,0.0,,,,,,,,,,,,,,,,,,,a9a5c36f-c2e7-4e4a-9b81-07b692080200,2151,,,"[70.9, 17.8]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,34391.0,Harry Kewell,22.0,Right Center Forward,144,24,Liverpool,['98630658-ed02-4c14-91d5-dd61b2e5339c'],3,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:14:03.668,4,Duel,True
,,,,,,True,37.0,Head,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,98630658-ed02-4c14-91d5-dd61b2e5339c,2152,,,"[49.2, 62.3]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,144,24,Liverpool,"['62bb20d8-0a63-48c3-a086-44385f694529', 'a9a5c36f-c2e7-4e4a-9b81-07b692080200']",3,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:03.668,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,92c69eb3-9ca7-428c-8194-34424d5104d5,2153,,,"[70.9, 17.8]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,34391.0,Harry Kewell,22.0,Right Center Forward,144,24,Liverpool,,3,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:14:03.717,6,Block,
,,,,,,,,,,,,,,,,,,,,,0.82291,,,,,,,,,,,,,,,,,,,90d5d062-1643-4ec4-9cd1-990358799e7d,2154,,,"[76.5, 9.5]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,7814.0,Anthony Le Tallec,16.0,Left Midfield,144,24,Liverpool,['2020a46c-59ce-4b64-89ec-1af8ed8109c0'],5,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:14:05.030,17,Pressure,
,,,,,,,40.0,Right Foot,,,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2020a46c-59ce-4b64-89ec-1af8ed8109c0,2155,,,"[39.9, 72.1]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,From Goal Kick,38412.0,Kolo Habib Touré,3.0,Right Center Back,144,24,Liverpool,['90d5d062-1643-4ec4-9cd1-990358799e7d'],5,,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:14:05.783,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,2.457966,,,,,,,,,,,,,,,,,,,569b36ad-9a73-423d-90f5-de3999eac55f,2156,,,"[19.1, 10.7]",59,True,,,2.2533143,,40.0,Right Foot,,,,"[3.9, 29.4]",,1.0,Ground Pass,,24.098341,,,,34390.0,Jerzy Dudek,,,,,,,66.0,Recovery,2,1,Regular Play,34389.0,Sami Hyypiä,5.0,Left Center Back,145,24,Liverpool,['82b1169f-f790-4212-abab-19b724599012'],9,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:14:09.386,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82b1169f-f790-4212-abab-19b724599012,2157,,,"[3.9, 29.4]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,34390.0,Jerzy Dudek,1.0,Goalkeeper,145,24,Liverpool,['569b36ad-9a73-423d-90f5-de3999eac55f'],11,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:14:11.843,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,3.647261,,,,,,,,,,,,,,,,,,,1167c2c0-8b8f-4561-93fa-68e858a3d27b,2158,,,"[3.9, 29.4]",59,,,,-0.44923282,,38.0,Left Foot,,,,"[57.0, 3.8]",,3.0,High Pass,,58.948875,,,,34391.0,Harry Kewell,,,,,,,,,2,1,Regular Play,34390.0,Jerzy Dudek,1.0,Goalkeeper,145,24,Liverpool,['c8417913-9c28-44d6-867c-609f247539e5'],11,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:14:11.898,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8417913-9c28-44d6-867c-609f247539e5,2159,,,"[57.0, 3.8]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,34391.0,Harry Kewell,22.0,Right Center Forward,145,24,Liverpool,['1167c2c0-8b8f-4561-93fa-68e858a3d27b'],15,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:14:15.545,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,1.320434,,,,,,,,,,,,,,,,,,,6bf8c473-4261-43cd-86c3-9cbc0fea9449,2160,,,"[57.0, 3.8]",59,,,,0.90975314,,37.0,Head,,,,"[69.6, 20.0]",,3.0,High Pass,,20.523157,,,,15665.0,Michael Owen,,,,,,,,,2,1,Regular Play,34391.0,Harry Kewell,22.0,Right Center Forward,145,24,Liverpool,['a94a1bcf-be00-43d8-be82-dcc66ffaf595'],15,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:14:15.545,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a94a1bcf-be00-43d8-be82-dcc66ffaf595,2161,,,"[69.6, 20.0]",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,Regular Play,15665.0,Michael Owen,24.0,Left Center Forward,145,24,Liverpool,['6bf8c473-4261-43cd-86c3-9cbc0fea9449'],16,,,,,,,,,,,,,,,,,,,,,,,24,Liverpool,00:14:16.866,42,Ball Receipt*,
