50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,dribble_overrun,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,duration,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_end_location,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,id,index,interception_outcome_id,interception_outcome_name,location,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part_id,pass_body_part_name,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height_id,pass_height_name,pass_inswinging,pass_length,pass_miscommunication,pass_outcome_id,pass_outcome_name,pass_outswinging,pass_recipient_id,pass_recipient_name,pass_shot_assist,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_type_id,pass_type_name,period,play_pattern_id,play_pattern_name,player_id,player_name,position_id,position_name,possession,possession_team_id,possession_team_name,related_events,second,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome_id,shot_outcome_name,shot_statsbomb_xg,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup,team_id,team_name,timestamp,type_id,type_name,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,07df5da7-a61b-4082-a59a-1a0861dd466b,31,,,"[34.9, 33.3]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15515.0,Patrick Vieira,13.0,Right Center Midfield,3,105,Portsmouth,['1f98bdaa-18d6-4da2-9c65-868c18f2b832'],25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:25.390,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,True,,,,,,,,,,,,,1f98bdaa-18d6-4da2-9c65-868c18f2b832,32,,,"[85.2, 46.8]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,3,105,Portsmouth,['07df5da7-a61b-4082-a59a-1a0861dd466b'],25,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:00:25.390,21,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,1.097442,,,,,,,,,,,,,,,,,,,,,,d2b77182-5338-478c-91fb-7e046c6eeb51,33,,,"[83.1, 40.1]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,15259.0,Patrik Berger,16.0,Left Midfield,4,105,Portsmouth,['77ba8e53-9a30-493f-a8ae-699f1defbe11'],56,,38.0,Left Foot,"[120.0, 25.2, 5.3]",,"[{'location': [92.5, 34.3], 'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [94.9, 46.5], 'player': {'id': 15042, 'name': 'Dennis Bergkamp'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [94.8, 45.8], 'player': {'id': 15515, 'name': 'Patrick Vieira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [94.8, 44.7], 'player': {'id': 19312, 'name': 'Robert Pirès '}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [118.9, 40.7], 'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [94.7, 43.6], 'player': {'id': 24972, 'name': 'Ray Parlour'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.9, 49.6], 'player': {'id': 26014, 'name': 'Eduardo César Daude Gaspar'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.8, 51.9], 'player': {'id': 15410, 'name': 'Teddy Sheringham'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [108.2, 41.6], 'player': {'id': 15637, 'name': 'Sulzeer Jeremiah ""Sol"" Campbell'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.8, 36.5], 'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.3, 29.1], 'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.5, 51.5], 'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [109.6, 35.9], 'player': {'id': 40337, 'name': 'Yakubu Aiyegbeni'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [87.6, 58.5], 'player': {'id': 40343, 'name': 'Amdy Moustapha Faye'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [81.7, 22.1], 'player': {'id': 20402, 'name': 'Boris Živković'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [99.2, 75.1], 'player': {'id': 40336, 'name': 'Sébastien Schemmel'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [106.0, 41.8], 'player': {'id': 15505, 'name': 'Steve Stone'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}]",,,98.0,Off T,0.014572796,93.0,Normal,62.0,Free Kick,,,,,,,105,Portsmouth,00:00:56.538,16,Shot,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,"[1.2, 39.4]",,,44.0,Set,,,32.0,Shot Faced,77ba8e53-9a30-493f-a8ae-699f1defbe11,34,,,"[1.2, 39.4]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,From Free Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,4,105,Portsmouth,['d2b77182-5338-478c-91fb-7e046c6eeb51'],57,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:00:57.636,23,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,,3.783924,,,,,,,,,,,,,,,,,,,,,,a63d923a-cbd3-4930-9916-139b84aa6564,35,,,"[6.0, 36.0]",1,,,,,0.032091707,,40.0,Right Foot,,,"[68.3, 38.0]",,3.0,High Pass,,62.332096,,9.0,Incomplete,,,,,,,,,63.0,Goal Kick,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,5,1,Arsenal,['0d540db0-9db4-4644-a175-7f1668b6f14f'],16,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:16.975,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,3.567507,,,,,,,,,,,,,,,,,,,,,,0d540db0-9db4-4644-a175-7f1668b6f14f,36,,,"[51.8, 42.1]",1,,,,,-0.2754261,,37.0,Head,,,"[107.0, 26.5]",,3.0,High Pass,,57.362007,,9.0,Incomplete,,,,,,,,,66.0,Recovery,1,7,From Goal Kick,40343.0,Amdy Moustapha Faye,9.0,Right Defensive Midfield,5,1,Arsenal,"['a42be430-2a80-4c5b-80a6-882f929bd363', 'a63d923a-cbd3-4930-9916-139b84aa6564']",20,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:20.759,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,a42be430-2a80-4c5b-80a6-882f929bd363,37,,,"[13.1, 53.6]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,5,1,Arsenal,['0d540db0-9db4-4644-a175-7f1668b6f14f'],24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:24.327,2,Ball Recovery,
,,,,,,,"[16.6, 57.6]",,,,,,,,,,,,,,,,,1.287707,,,,,,,,,,,,,,,,,,,,,,deec32c9-af9f-471c-8227-fb498f217fcb,38,,,"[13.1, 53.6]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,5,1,Arsenal,"['a42be430-2a80-4c5b-80a6-882f929bd363', 'ca291d55-2cbc-4b7c-b847-8bf7bd767b2c']",24,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:24.327,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.180358,,,,,,,,,,,,,,,,,,,,,,ca291d55-2cbc-4b7c-b847-8bf7bd767b2c,39,,,"[16.6, 57.6]",1,,,,,0.32175055,,69.0,Keeper Arm,,,"[28.3, 61.5]",,1.0,Ground Pass,,12.332883,,,,,40222.0,Laureano Bisan-Etame Mayer,,,,,,,,1,7,From Goal Kick,20015.0,Jens Lehmann,1.0,Goalkeeper,5,1,Arsenal,['c7874d9d-960b-4d12-85f5-602b42264999'],25,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:25.614,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7874d9d-960b-4d12-85f5-602b42264999,40,,,"[28.3, 61.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,5,1,Arsenal,['ca291d55-2cbc-4b7c-b847-8bf7bd767b2c'],26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:26.795,42,Ball Receipt*,
,,,,,,,"[33.7, 61.3]",,,,,,,,,,,,,,,,,1.58558,,,,,,,,,,,,,,,,,,,,,,493d5bbb-be95-49c3-a1f9-f2215602332c,41,,,"[28.3, 61.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,5,1,Arsenal,"['b87ade47-4b92-41a1-bf43-8d2196d0ce08', 'c7874d9d-960b-4d12-85f5-602b42264999']",26,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:26.795,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.951054,,,,,,,,,,,,,,,,,,,,,,b87ade47-4b92-41a1-bf43-8d2196d0ce08,42,,,"[33.7, 61.3]",1,,,,,-0.6051884,,40.0,Right Foot,,,"[48.3, 51.2]",,1.0,Ground Pass,,17.753027,,,,,15515.0,Patrick Vieira,,,,,,,,1,7,From Goal Kick,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,5,1,Arsenal,['88a419af-844b-46ea-aa92-0aa11f76ff59'],28,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:28.380,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88a419af-844b-46ea-aa92-0aa11f76ff59,43,,,"[48.3, 51.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,5,1,Arsenal,['b87ade47-4b92-41a1-bf43-8d2196d0ce08'],29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:29.331,42,Ball Receipt*,
,,,,,,,"[48.3, 51.2]",,,,,,,,,,,,,,,,,0.176522,,,,,,,,,,,,,,,,,,,,,,6bbca493-3e5b-4f62-97c3-267e587347b7,44,,,"[48.3, 51.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,5,1,Arsenal,"['250baad0-c4b8-4346-afa7-72f5a8c6f058', '88a419af-844b-46ea-aa92-0aa11f76ff59']",29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:29.331,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,250baad0-c4b8-4346-afa7-72f5a8c6f058,45,,,"[48.3, 51.2]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,5,1,Arsenal,,29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:29.508,38,Miscontrol,
,,,,,,,,,,,,,,,,,,,,,,,,0.62021,,,,,,,,,,,,,,,,,,,,,,50b089a8-8481-4f24-984b-e7873434edfd,46,,,"[71.8, 28.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,40338.0,Nigel Quashie,11.0,Left Defensive Midfield,5,1,Arsenal,['a639b1c1-502f-4512-b8ae-80c40b84daff'],29,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:29.591,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,0.844439,,,,,,,,,,,,,,,,,,,,,,a639b1c1-502f-4512-b8ae-80c40b84daff,47,,,"[48.5, 49.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,From Goal Kick,15515.0,Patrick Vieira,13.0,Right Center Midfield,5,1,Arsenal,"['33d78aab-773d-4a19-9d06-76b2637b12da', '50b089a8-8481-4f24-984b-e7873434edfd']",29,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:29.978,17,Pressure,True
,,,,,,,,,,,,,,,,,,,,,,,,1.204264,,,,,,,,,,,,,,,,,,,,,,33d78aab-773d-4a19-9d06-76b2637b12da,48,,,"[72.8, 32.8]",1,,,,,2.3235264,,40.0,Right Foot,,,"[65.4, 40.7]",,1.0,Ground Pass,,10.82451,,,,,40343.0,Amdy Moustapha Faye,,,,,,66.0,Recovery,1,1,Regular Play,15410.0,Teddy Sheringham,22.0,Right Center Forward,6,105,Portsmouth,"['a639b1c1-502f-4512-b8ae-80c40b84daff', 'c92e4dd2-4cd8-41c4-9cfe-135feb5b92ba']",30,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:30.760,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c92e4dd2-4cd8-41c4-9cfe-135feb5b92ba,49,,,"[65.4, 40.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40343.0,Amdy Moustapha Faye,9.0,Right Defensive Midfield,6,105,Portsmouth,['33d78aab-773d-4a19-9d06-76b2637b12da'],31,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:31.964,42,Ball Receipt*,
,,,,,,,"[65.2, 44.1]",,,,,,,,,,,,,,,,,0.790254,,,,,,,,,,,,,,,,,,,,,,13ebf13d-10d0-4879-a83b-8b48c0222eec,50,,,"[65.4, 40.7]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40343.0,Amdy Moustapha Faye,9.0,Right Defensive Midfield,6,105,Portsmouth,"['3e639203-f0c7-478e-8d10-d4195992f0f2', 'c92e4dd2-4cd8-41c4-9cfe-135feb5b92ba']",31,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:31.964,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.075185,,,,,,,,,,,,,,,,,,,,,,3e639203-f0c7-478e-8d10-d4195992f0f2,51,,,"[65.2, 44.1]",1,,,,,1.5014632,,40.0,Right Foot,,,"[66.2, 58.5]",,1.0,Ground Pass,,14.43468,,,,,15505.0,Steve Stone,,,,,,,,1,1,Regular Play,40343.0,Amdy Moustapha Faye,9.0,Right Defensive Midfield,6,105,Portsmouth,['9d63095c-59ea-4d7d-9050-ea2fef9e74ea'],32,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:32.754,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d63095c-59ea-4d7d-9050-ea2fef9e74ea,52,,,"[66.2, 58.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,6,105,Portsmouth,['3e639203-f0c7-478e-8d10-d4195992f0f2'],33,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:33.829,42,Ball Receipt*,
,,,,,,,"[66.2, 64.7]",,,,,,,,,,,,,,,,,1.008192,,,,,,,,,,,,,,,,,,,,,,d1f63d6d-0a88-481e-9d7b-e4811775ca2b,53,,,"[66.2, 58.5]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,6,105,Portsmouth,"['9d63095c-59ea-4d7d-9050-ea2fef9e74ea', 'dd0ab9ef-08a4-415a-a2e2-e410df8f523d']",33,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:33.829,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,1.918531,,,,,,,,,,,,,,,,,,,,,,dd0ab9ef-08a4-415a-a2e2-e410df8f523d,54,,,"[66.2, 64.7]",1,,,,,0.83939964,,40.0,Right Foot,,,"[76.7, 76.4]",,1.0,Ground Pass,,15.720687,,,,,40336.0,Sébastien Schemmel,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,6,105,Portsmouth,['0ec3345f-777a-4418-8372-a45a0103dd4d'],34,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:34.838,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ec3345f-777a-4418-8372-a45a0103dd4d,55,,,"[76.7, 76.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40336.0,Sébastien Schemmel,2.0,Right Back,6,105,Portsmouth,['dd0ab9ef-08a4-415a-a2e2-e410df8f523d'],36,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:36.756,42,Ball Receipt*,
,,,,,,,"[86.4, 76.0]",,,,,,,,,,,,,,,,,2.749887,,,,,,,,,,,,,,,,,,,,,,d1ec55da-8ec4-4dd5-8342-e537ad663809,56,,,"[76.7, 76.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40336.0,Sébastien Schemmel,2.0,Right Back,6,105,Portsmouth,"['0ec3345f-777a-4418-8372-a45a0103dd4d', '58b68fa0-d3bc-476d-94d0-63bc503fcb7c']",36,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:36.756,43,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,0.979996,,,,,,,,,,,,,,,,,,,,,,58b68fa0-d3bc-476d-94d0-63bc503fcb7c,57,,,"[86.4, 76.0]",1,,,,,0.5224034,,40.0,Right Foot,,,"[89.7, 77.9]",,1.0,Ground Pass,,3.8078866,,,,,15505.0,Steve Stone,,,,,,,,1,1,Regular Play,40336.0,Sébastien Schemmel,2.0,Right Back,6,105,Portsmouth,['5d6367c6-42fd-4ad6-8895-2056fc1c938e'],39,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:39.506,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d6367c6-42fd-4ad6-8895-2056fc1c938e,58,,,"[89.7, 77.9]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,6,105,Portsmouth,['58b68fa0-d3bc-476d-94d0-63bc503fcb7c'],40,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:40.486,42,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1.896801,,,,,,,,,,,,,,,,,,,,,,86f4fa9d-eae0-43b8-9c9a-0f90b5080833,59,,,"[89.7, 77.9]",1,,,,,-2.5604486,,40.0,Right Foot,,,"[72.8, 66.8]",,2.0,Low Pass,,20.219297,,,,,40343.0,Amdy Moustapha Faye,,,,,,,,1,1,Regular Play,15505.0,Steve Stone,12.0,Right Midfield,6,105,Portsmouth,['acf93bf2-6bf6-4c9a-8ba5-cf37a9b65289'],40,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:40.486,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acf93bf2-6bf6-4c9a-8ba5-cf37a9b65289,60,,,"[72.8, 66.8]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40343.0,Amdy Moustapha Faye,9.0,Right Defensive Midfield,6,105,Portsmouth,['86f4fa9d-eae0-43b8-9c9a-0f90b5080833'],42,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:42.383,42,Ball Receipt*,
,,,,,,,"[73.7, 71.3]",,,,,,,,,,,,,,,,,2.822959,,,,,,,,,,,,,,,,,,,,,,9c49801e-9570-4f59-afa0-e88229548f0b,61,,,"[72.8, 66.8]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40343.0,Amdy Moustapha Faye,9.0,Right Defensive Midfield,6,105,Portsmouth,"['3a6f4fd3-c0a3-47f5-b897-b03d0957846e', '4cccc636-5cff-43c5-a5ae-adeed87fa8a2', 'acf93bf2-6bf6-4c9a-8ba5-cf37a9b65289']",42,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:42.383,43,Carry,True
,,,,,,,,,,,,,,,,,,,,,,,,0.849401,,,,,,,,,,,,,,,,,,,,,,3a6f4fd3-c0a3-47f5-b897-b03d0957846e,62,,,"[43.2, 11.3]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,26014.0,Eduardo César Daude Gaspar,15.0,Left Center Midfield,6,105,Portsmouth,"['4cccc636-5cff-43c5-a5ae-adeed87fa8a2', '9c49801e-9570-4f59-afa0-e88229548f0b']",44,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:44.433,17,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,3.113108,,,,,,,,,,,,,,,,,,,,,,4cccc636-5cff-43c5-a5ae-adeed87fa8a2,63,,,"[73.7, 71.3]",1,,,,,0.16105779,,40.0,Right Foot,,,"[109.4, 77.1]",,3.0,High Pass,,36.16808,,9.0,Incomplete,,40336.0,Sébastien Schemmel,,,,,,,,1,1,Regular Play,40343.0,Amdy Moustapha Faye,9.0,Right Defensive Midfield,6,105,Portsmouth,"['3a6f4fd3-c0a3-47f5-b897-b03d0957846e', '3dffc241-66c9-4e4f-b4f8-86eb1c68da0f', '4be6f30f-abf7-4a30-8f54-b9e8799da879']",45,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:45.206,30,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,1.098895,,,,,,,,,,,,,,,,,,,,,,3f40ebd8-9d11-4c78-a2ba-4e863178767c,64,,,"[102.5, 76.0]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40336.0,Sébastien Schemmel,2.0,Right Back,6,105,Portsmouth,['4be6f30f-abf7-4a30-8f54-b9e8799da879'],47,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:47.585,17,Pressure,
,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dffc241-66c9-4e4f-b4f8-86eb1c68da0f,65,,,"[105.5, 76.4]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,40336.0,Sébastien Schemmel,2.0,Right Back,6,105,Portsmouth,['4cccc636-5cff-43c5-a5ae-adeed87fa8a2'],48,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:01:48.319,42,Ball Receipt*,
,,,,,,,,,38.0,Left Foot,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,4be6f30f-abf7-4a30-8f54-b9e8799da879,66,,,"[10.7, 3.0]",1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Regular Play,12529.0,Ashley Cole,6.0,Left Back,6,105,Portsmouth,"['3f40ebd8-9d11-4c78-a2ba-4e863178767c', '4cccc636-5cff-43c5-a5ae-adeed87fa8a2']",48,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:01:48.319,9,Clearance,True
,,,,,,,,,,,,,,,,,,,,,,,,2.608123,,,,,,,,,,,,,,,,,,,,,,37a82b97-aa91-4aae-bb65-94ad213034ec,67,,,"[106.8, 80.0]",2,,True,,,-2.9069993,,,,,,"[90.9, 76.2]",,2.0,Low Pass,,16.347782,,9.0,Incomplete,,,,,,,,,67.0,Throw-in,1,4,From Throw In,40336.0,Sébastien Schemmel,2.0,Right Back,7,105,Portsmouth,['b8532e21-7742-4e54-a970-2f33a2142fe7'],2,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:02:02.872,30,Pass,
,,,,,True,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,b8532e21-7742-4e54-a970-2f33a2142fe7,68,,,"[29.2, 3.9]",2,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,19312.0,Robert Pirès ,16.0,Left Midfield,7,105,Portsmouth,['37a82b97-aa91-4aae-bb65-94ad213034ec'],5,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:05.480,2,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,,3.085485,,,,,,,,,,,,,,,,,,,,,,832b6bbe-2c44-4d36-8ace-9c5887fb9352,69,,,"[79.8, 80.0]",2,,,,,-0.11639459,,,,,,"[112.3, 76.2]",,3.0,High Pass,,32.7214,,77.0,Unknown,,,,,,,,,67.0,Throw-in,1,4,From Throw In,40336.0,Sébastien Schemmel,2.0,Right Back,8,105,Portsmouth,,13,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:02:13.552,30,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,24.0,Handball,,,,,,,,,,,,,,,8e1c6658-3cd5-4acb-be6a-391c754df7c3,70,,,"[112.3, 76.2]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,From Throw In,15505.0,Steve Stone,12.0,Right Midfield,8,105,Portsmouth,,16,,,,,,,,,,,,,,,,,,,,,,105,Portsmouth,00:02:16.637,22,Foul Committed,
,,,,,,,,,,,,,,,,,,,,,,,,1.41076,,,,,,,,,,,,,,,,,,,,,,ae2d5a49-d595-492d-b61c-a570d3dfe447,71,,,"[8.6, 3.9]",2,,True,,,0.2392316,,38.0,Left Foot,,,"[16.8, 5.9]",,1.0,Ground Pass,,8.440379,,,,,26014.0,Eduardo César Daude Gaspar,,,,,,62.0,Free Kick,1,3,From Free Kick,12529.0,Ashley Cole,6.0,Left Back,9,1,Arsenal,['b6b0b42b-5a90-4596-8f51-732f14ecdc0f'],22,,,,,,,,,,,,,,,,,,,,,,1,Arsenal,00:02:22.619,30,Pass,
